,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,KMC_clusters
1756,4210.323012,1.0,1210.31,139.02,1071.29,1817.321515,1.0,1.0,2,52,7500.0,8138.429479,1070.026829,0.083333,12,3
1759,5383.084424,1.0,9736.61,3684.52,6052.09,2965.656802,0.416667,1.0,7,135,9000.0,15824.73587,3364.021248,0.083333,12,3
1762,2833.613641,1.0,1387.52,526.12,861.4,1442.587409,0.25,0.75,5,20,3000.0,1564.459934,2019.019279,0.0,12,3
1769,5681.962807,1.0,523.19,340.19,183.0,1116.370312,0.166667,0.416667,4,8,11500.0,2167.822526,1433.734576,0.0,12,3
1780,1053.639683,1.0,1027.01,1002.8,24.21,314.032321,0.25,0.25,3,8,2200.0,1181.14154,225.348166,0.0,12,3
1781,11734.26656,1.0,1528.12,0.0,1528.12,5187.258558,0.0,0.916667,13,38,15500.0,3624.231423,4804.430447,0.0,12,3
1785,874.203747,1.0,232.8,232.8,0.0,331.57572,0.25,0.0,1,5,3000.0,1473.641228,328.114324,0.083333,12,3
1787,4372.395867,1.0,569.91,569.91,0.0,520.844673,0.272727,0.0,9,5,4500.0,1345.099869,3937.465141,0.0,11,3
1788,4473.439581,1.0,656.2,656.2,0.0,117.482021,1.0,0.0,1,12,4500.0,1481.910221,1496.978704,0.0,12,3
1804,344.591662,0.363636,519.0,519.0,0.0,2865.942873,0.083333,0.0,6,1,4000.0,663.651176,69.241728,0.0,12,3
1808,2158.419812,1.0,154.53,115.8,38.73,879.540473,0.25,0.375,8,8,2500.0,664.112193,459.980824,0.0,8,3
1813,2125.107734,1.0,663.04,663.04,0.0,1953.192558,0.75,0.0,2,24,2500.0,560.757972,447.234777,0.0,12,3
1816,1733.68291,1.0,100.0,100.0,0.0,270.57595,0.083333,0.0,6,1,1700.0,689.279807,1101.99844,0.0,12,3
1817,9303.557117,1.0,6133.01,4045.67,2087.34,1895.60877,1.0,1.0,23,115,12500.0,4054.579469,2998.465025,0.0,12,3
1822,1628.591333,1.0,361.0,0.0,361.0,291.278909,0.0,0.75,2,20,1800.0,1018.197785,684.453198,0.0,12,3
1826,109.417101,1.0,1219.85,878.7,341.15,172.656204,1.0,0.75,2,23,5000.0,2250.036431,180.605564,0.5,12,3
1829,5329.815675,1.0,674.85,501.85,173.0,1129.296969,0.166667,0.666667,6,24,5500.0,1390.662933,3999.109938,0.0,12,3
1832,7283.579076,1.0,209.07,209.07,0.0,7545.629864,0.083333,0.0,9,1,11500.0,1543.541917,2818.721047,0.0,12,3
1835,7390.19856,1.0,612.1,0.0,612.1,2735.148792,0.0,0.666667,2,25,12000.0,1920.45776,1795.652542,0.0,12,3
1840,1216.594927,1.0,878.64,757.8,120.84,155.804123,0.75,0.166667,2,20,1200.0,654.24428,1296.173027,0.0,12,3
1841,5941.271179,1.0,279.36,0.0,279.36,905.982826,0.0,0.666667,2,16,6000.0,3140.402423,2949.001145,0.0,12,3
1845,8099.879299,1.0,2352.0,1161.47,1190.53,389.680166,0.833333,1.0,4,50,12500.0,1863.944131,1830.532435,0.0,12,3
1851,6668.440979,1.0,5596.11,2880.91,2715.2,2790.317276,0.583333,1.0,14,110,16000.0,17068.96724,6687.965212,0.083333,12,3
1852,2539.279598,1.0,820.42,820.42,0.0,879.324856,0.666667,0.0,2,19,3000.0,757.327536,686.941106,0.0,12,3
1854,2720.959921,1.0,66.49,0.0,66.49,457.611102,0.0,0.166667,7,3,3000.0,967.657856,1317.330243,0.0,12,3
1857,3478.070041,1.0,2465.92,1676.11,789.81,90.363202,0.75,1.0,1,41,12000.0,955.30285,962.880942,0.0,12,3
1859,33.07464,0.909091,286.4,231.29,55.11,91.341961,0.25,0.166667,1,6,8500.0,435.600387,188.836554,0.3,12,3
1862,786.483086,1.0,226.9,0.0,226.9,666.779555,0.0,0.75,4,25,1200.0,1391.068932,187.144712,0.0,12,3
1864,4379.015578,1.0,996.64,860.5,136.14,3632.137219,0.666667,0.416667,4,27,14500.0,2034.929239,1064.251367,0.0,12,3
1867,5774.207136,1.0,2102.51,721.67,1380.84,3536.320402,0.333333,0.916667,7,37,15000.0,4711.567357,1308.759437,0.0,12,3
1881,3682.768495,1.0,1194.15,987.59,206.56,1074.785954,0.25,0.916667,10,52,4050.0,2121.026757,1837.003889,0.0,12,3
1883,3171.17541,1.0,109.16,0.0,109.16,4586.702891,0.0,0.083333,10,1,6000.0,598.08223,1307.447265,0.0,12,3
1896,1333.896193,1.0,233.31,0.0,233.31,1432.955059,0.0,0.857143,3,7,1500.0,310.700827,298.330185,0.0,7,3
1903,2297.324675,1.0,4474.43,3544.31,930.12,1508.526487,0.75,0.416667,3,44,5500.0,9481.484058,846.555233,0.083333,12,3
1907,5283.566994,1.0,202.31,116.09,86.22,1564.285475,0.166667,0.166667,17,5,9500.0,1384.838966,1266.931932,0.0,12,3
1909,3360.689054,1.0,794.1,0.0,794.1,8095.180408,0.0,0.75,10,10,9500.0,4897.570343,1460.924018,0.0,12,3
1913,1856.325339,0.818182,670.5,516.9,153.6,5603.126858,0.272727,0.363636,107,9,7000.0,9221.922948,537.180986,0.142857,11,3
1915,2282.814895,1.0,1522.72,1059.38,463.34,1905.919704,0.833333,1.0,3,38,9500.0,4419.287987,613.846694,0.0,12,3
1917,5403.208353,1.0,1085.85,1025.19,60.66,1252.18184,0.5,0.166667,18,19,6000.0,1572.554124,1921.636378,0.0,12,3
1921,1224.513636,1.0,529.34,186.03,343.31,1108.666511,0.166667,0.583333,6,17,1200.0,467.463129,856.600588,0.0,12,3
1922,817.793943,1.0,478.28,189.03,289.25,945.547556,0.181818,0.363636,1,7,2400.0,635.314875,259.501896,0.0,11,3
1923,4382.112084,1.0,294.75,0.0,294.75,4945.02074,0.0,0.75,25,11,4000.0,6445.786897,6059.764322,0.0,12,3
1925,6512.478876,1.0,98.0,98.0,0.0,3320.07679,0.125,0.0,52,1,7000.0,1304.362846,1642.26745,0.0,8,3
1930,2421.943818,1.0,612.0,76.0,536.0,2197.163192,0.083333,0.833333,10,14,2500.0,2483.286273,1036.05709,0.0,12,3
1936,9459.138771,1.0,878.11,159.91,718.2,5247.419951,0.25,0.916667,8,16,15000.0,1987.085155,2931.217581,0.0,12,3
1940,662.022698,0.875,280.0,280.0,0.0,2276.320971,0.125,0.0,2,1,3000.0,1914.038297,129.180504,0.142857,8,3
1942,517.118528,0.5,280.24,280.24,0.0,1295.246094,0.125,0.0,2,2,11000.0,6684.559773,77.662523,0.0,8,3
1943,5598.864288,1.0,7194.53,6678.26,516.27,14200.89313,1.0,1.0,37,69,15500.0,12487.36815,2074.900111,0.083333,12,3
1944,6537.800686,1.0,1885.94,75.0,1810.94,2099.802521,0.083333,0.916667,6,29,8500.0,1625.320799,1608.307521,0.0,12,3
1949,2062.665478,1.0,518.17,71.9,446.27,1257.241177,0.166667,1.0,12,35,4000.0,1049.378278,1100.812257,0.0,12,3
1954,5291.221238,1.0,2090.47,1965.41,125.06,1153.665768,0.5,0.416667,3,21,15000.0,1718.461993,1495.799354,0.0,12,3
1957,6727.539699,1.0,711.72,617.4,94.32,6498.711722,0.916667,1.0,12,23,8500.0,1303.904127,1834.59712,0.0,12,3
1963,760.925748,1.0,360.0,0.0,360.0,3180.893742,0.0,0.888889,4,9,5000.0,2312.470872,288.48652,0.0,9,3
1983,7119.163663,1.0,1370.21,937.65,432.56,8527.393281,1.0,0.416667,10,18,12000.0,19143.03225,2618.798545,0.0,12,3
1992,1683.116573,1.0,98.0,98.0,0.0,240.304769,0.083333,0.0,4,1,1800.0,554.101761,556.407341,0.0,12,3
1994,1060.422892,0.818182,161.5,161.5,0.0,765.748489,0.166667,0.0,5,3,3700.0,2333.389981,475.983876,0.111111,12,3
1996,163.950974,0.777778,1014.21,264.42,749.79,268.071098,0.444444,0.666667,1,20,1500.0,938.36331,127.327376,0.6,9,3
1997,2926.920514,1.0,1823.5,1686.0,137.5,236.898897,0.75,0.75,2,23,7100.0,792.597997,1003.87006,0.0,12,3
2010,868.734126,1.0,463.01,373.65,89.36,546.682275,0.25,0.25,4,11,1000.0,254.635576,375.38376,0.0,12,3
2016,1780.299975,1.0,1907.96,803.17,1104.79,727.608789,0.583333,1.0,5,36,10000.0,2766.13064,391.624583,0.0,12,3
2018,2567.090886,1.0,1875.54,546.14,1329.4,598.035427,0.333333,1.0,5,52,3900.0,772.320791,632.994269,0.0,12,3
2020,7333.442833,1.0,320.8,0.0,320.8,9733.258025,0.0,0.75,38,10,10000.0,2036.371171,2529.594963,0.0,12,3
2023,1204.102388,1.0,1658.81,45.65,1613.16,804.558218,0.083333,1.0,4,49,1000.0,3051.991292,3497.894585,0.083333,12,3
2028,2583.717108,1.0,1497.02,1497.02,0.0,1112.647386,0.75,0.0,5,14,4000.0,475.066734,848.769861,0.0,12,3
2032,1666.224023,1.0,720.48,0.0,720.48,1143.146657,0.0,0.75,2,15,2300.0,2473.619496,462.38019,0.083333,12,3
2034,5408.754166,1.0,1207.24,979.36,227.88,3064.470065,0.166667,0.083333,20,18,7000.0,3130.304246,2767.052658,0.0,12,3
2037,1672.813954,1.0,299.83,117.39,182.44,113.720261,0.166667,0.916667,2,21,1800.0,559.708549,523.962466,0.0,12,3
2039,2316.11093,0.625,86.1,86.1,0.0,4106.834043,0.125,0.0,13,1,4500.0,447.991795,1309.847772,0.0,8,3
2040,2377.742667,1.0,2527.04,796.66,1730.38,2056.332882,0.333333,1.0,6,92,5000.0,1461.368469,1105.554363,0.0,12,3
2043,1035.853615,1.0,69.0,69.0,0.0,1147.361897,0.083333,0.0,16,1,1200.0,1483.636625,469.230578,0.0,12,3
2045,2744.473705,1.0,529.0,529.0,0.0,3082.913762,0.166667,0.0,7,5,6000.0,914.280246,932.394545,0.0,12,3
2046,4784.708882,1.0,5848.99,2604.0,3244.99,3503.547107,0.583333,1.0,6,119,5000.0,9006.196318,4513.48893,0.083333,12,3
2048,4612.935167,0.9,158.2,0.0,158.2,5391.599959,0.0,0.2,9,3,6000.0,756.247099,1379.468717,0.0,10,3
2058,4196.43487,1.0,90.01,90.01,0.0,1804.826917,0.166667,0.0,3,3,8000.0,943.446254,1064.27255,0.0,12,3
2069,291.510745,1.0,698.91,75.0,623.91,79.010038,0.083333,1.0,1,38,5000.0,684.699102,178.065401,0.0,12,3
2072,3250.621234,1.0,247.31,0.0,247.31,823.112588,0.0,0.5,6,7,4000.0,1016.490545,1014.858941,0.0,12,3
2074,788.9737,1.0,4574.79,4149.47,425.32,2604.900847,0.583333,0.833333,4,46,9500.0,5097.91073,366.740483,0.083333,12,3
2079,8636.950854,1.0,972.09,43.0,929.09,2590.575082,0.083333,1.0,8,26,10500.0,2025.270282,2959.401317,0.0,12,3
2080,7698.663007,1.0,673.15,574.28,98.87,6076.961711,0.25,0.75,8,14,12000.0,1907.16983,2144.047631,0.0,12,3
2086,3386.490883,1.0,560.98,427.22,133.76,2008.153534,0.727273,0.363636,9,20,10100.0,1039.000037,886.050237,0.0,11,3
2087,1681.16287,0.454545,1138.85,0.0,1138.85,4044.377495,0.0,0.333333,6,5,4500.0,3763.240294,1818.174017,0.0,12,3
2090,7506.908599,1.0,465.36,465.36,0.0,1609.506076,0.25,0.0,3,4,12000.0,1772.157134,2302.03915,0.0,12,3
2092,4811.886042,1.0,4911.41,4005.81,905.6,10629.80756,0.75,0.25,14,63,6000.0,10079.38741,2045.063933,0.111111,12,3
2095,2598.580674,1.0,4767.11,2024.6,2742.51,3621.840163,0.25,1.0,9,95,6000.0,3774.693285,955.03756,0.0,12,3
2114,4478.312669,1.0,2461.9,2461.9,0.0,202.816167,0.166667,0.0,2,13,5000.0,1041.825559,1143.939064,0.0,12,3
2123,1167.863521,1.0,94.7,94.7,0.0,187.817003,0.166667,0.0,5,2,1200.0,350.850434,284.605261,0.0,12,3
2130,2235.729892,1.0,83.0,38.0,45.0,481.39493,0.083333,0.166667,5,4,2500.0,568.336744,606.89303,0.0,12,3
2145,1777.440238,1.0,78.47,0.0,78.47,332.13781,0.0,0.416667,2,7,8500.0,3799.466293,499.536689,0.0,12,3
2147,713.959917,1.0,542.96,452.96,90.0,268.410928,0.416667,0.416667,4,13,2500.0,195.490243,229.465974,0.0,12,3
2152,4223.867789,1.0,2514.74,1597.67,917.07,3444.750251,1.0,0.833333,11,53,5500.0,964.935365,1676.595311,0.0,6,3
2153,5067.576984,1.0,714.68,402.68,312.0,726.955255,0.083333,1.0,2,14,5000.0,1649.118645,2967.748073,0.0,12,3
2159,10905.05381,1.0,431.93,133.5,298.43,47137.21176,0.25,0.5,123,21,19600.0,39048.59762,5394.173671,0.0,12,3
2179,4550.397004,1.0,548.0,548.0,0.0,660.523355,0.25,0.0,5,7,5000.0,1158.922139,1330.173932,0.0,12,3
2181,2494.774127,1.0,250.0,250.0,0.0,2804.350229,0.083333,0.0,7,1,3000.0,864.527484,867.201399,0.0,12,3
2183,1945.906455,1.0,1650.52,0.0,1650.52,1025.434108,0.0,1.0,2,21,2500.0,1916.054676,1698.885114,0.0,12,3
2193,1543.194492,1.0,160.0,160.0,0.0,2956.595415,0.083333,0.0,4,1,3000.0,692.776517,389.63531,0.0,12,3
2198,532.805392,1.0,59.4,59.4,0.0,2734.176725,0.083333,0.0,11,1,10000.0,1502.934235,213.16029,0.25,12,3
2202,1166.500558,1.0,73.8,0.0,73.8,595.036388,0.0,0.333333,6,4,2000.0,514.586639,324.359117,0.0,12,3
2204,2882.954391,1.0,3591.81,2452.56,1139.25,554.07167,0.818182,0.818182,2,74,10450.0,8438.775135,768.82697,0.0,11,3
2206,5432.113514,1.0,793.1,793.1,0.0,6245.023709,0.583333,0.0,15,13,10000.0,1261.909483,1290.536388,0.0,12,3
2208,202.996947,1.0,2338.83,2338.83,0.0,1959.553078,0.916667,0.0,2,42,7500.0,6545.07776,223.469126,0.666667,12,3
2210,7764.210895,1.0,90.0,90.0,0.0,4032.071583,0.083333,0.0,13,1,11150.0,1566.916181,2091.528879,0.0,12,3
2212,9226.107838,1.0,2217.94,990.46,1227.48,3533.146705,0.166667,1.0,5,16,10500.0,3075.113742,4231.06356,0.0,12,3
2226,619.974954,1.0,1219.39,464.39,755.0,4473.3497,0.166667,0.416667,8,8,2000.0,4115.217914,382.658882,0.25,12,3
2232,4677.021295,1.0,1798.66,1364.22,434.44,1569.577102,0.583333,0.916667,6,36,9000.0,1156.783897,1615.317615,0.0,12,3
2235,931.674532,1.0,2417.91,2303.91,114.0,3508.775536,0.5,0.166667,9,21,8000.0,3468.393326,261.268016,0.0,12,3
2239,1156.813935,1.0,251.38,101.28,150.1,506.605228,0.181818,0.909091,3,12,7500.0,2853.276447,367.503207,0.181818,11,3
2244,2382.328208,1.0,899.58,413.28,486.3,450.252732,0.25,1.0,4,34,2500.0,850.186851,1212.047288,0.0,12,3
2249,5815.890916,1.0,1245.33,1245.33,0.0,2697.454999,0.5,0.0,10,18,7000.0,1287.745322,1531.220292,0.0,12,3
2254,632.807858,1.0,453.91,318.91,135.0,927.939586,0.333333,0.25,8,8,6000.0,350.387978,228.165965,0.0,12,3
2258,6877.284986,1.0,687.97,542.97,145.0,3406.90934,0.083333,0.25,12,11,7500.0,2358.946309,1898.480847,0.0,12,3
2263,7820.331303,1.0,80.0,80.0,0.0,1147.891529,0.083333,0.0,3,1,15000.0,1963.299182,2141.764453,0.0,12,3
2266,815.832195,0.5,211.22,83.0,128.22,3214.78962,0.1,0.5,23,6,3500.0,1664.863771,168.230369,0.0,10,3
2267,4939.64603,1.0,470.54,139.38,331.16,8753.243163,0.333333,0.583333,39,14,10000.0,11721.86573,1183.292044,0.083333,12,3
2271,2139.919711,1.0,330.89,71.4,259.49,2649.967098,0.083333,0.416667,18,7,6000.0,703.005516,720.646441,0.0,12,3
2276,6887.915143,1.0,4340.42,3608.17,732.25,7028.901031,1.0,0.916667,29,59,11500.0,16616.23528,1688.710521,0.083333,12,3
2277,740.382347,1.0,1672.35,1571.35,101.0,310.806852,0.5,0.416667,3,15,5500.0,1437.155317,287.831911,0.0,12,3
2278,2719.526277,1.0,448.07,448.07,0.0,3474.764847,0.25,0.0,4,7,3000.0,3537.693441,1105.400886,0.083333,12,3
2288,5355.922523,1.0,2469.28,905.98,1563.3,5839.680075,0.583333,0.833333,27,33,8000.0,1226.857482,2016.38299,0.0,12,3
2296,6891.424677,1.0,4399.07,3705.13,693.94,1838.093797,1.0,0.333333,4,80,11150.0,1834.501318,1864.863139,0.0,12,3
2298,1475.973063,1.0,181.63,181.63,0.0,2252.747969,0.916667,0.0,17,13,1800.0,2588.459613,960.647101,0.083333,12,3
2312,1158.67621,0.909091,1036.68,150.0,886.68,1789.779133,0.083333,0.833333,11,22,1700.0,2790.066228,1281.453534,0.0,12,3
2316,657.223335,0.857143,1151.91,615.85,536.06,442.688396,0.285714,0.571429,2,13,1000.0,632.225833,350.841821,0.2,7,3
2318,2664.700424,1.0,715.51,109.0,606.51,494.573662,0.083333,0.583333,1,11,3500.0,918.003032,792.902894,0.0,12,3
2322,3037.608728,1.0,173.48,173.48,0.0,382.582455,0.166667,0.0,6,3,3000.0,869.253948,4682.965732,0.0,12,3
2324,1100.941072,1.0,117.32,117.32,0.0,5573.767921,0.25,0.0,7,3,1500.0,4017.742718,273.139411,0.111111,12,3
2330,1435.703308,1.0,664.61,45.7,618.91,945.736707,0.083333,0.5,3,15,7500.0,453.692206,358.574883,0.0,12,3
2331,325.024091,1.0,2251.62,1964.05,287.57,141.021854,0.666667,0.5,1,20,9500.0,2258.1657,169.123707,0.888889,12,3
2335,3044.269636,1.0,93.31,93.31,0.0,789.697144,0.083333,0.0,2,1,3500.0,670.719989,949.520589,0.0,12,3
2336,435.905875,0.454545,2877.09,1561.04,1316.05,204.935422,0.333333,1.0,2,51,3500.0,2975.275558,112.893466,0.0,12,3
2337,5257.807308,1.0,2331.68,1088.04,1243.64,10291.12574,0.333333,0.666667,10,34,17500.0,2543.033209,1237.405459,0.0,12,3
2339,1514.750841,1.0,3873.5,2642.14,1231.36,2306.919698,1.0,1.0,6,50,8500.0,3729.948989,436.253648,0.0,12,3
2340,6509.334652,1.0,538.51,538.51,0.0,7232.069823,0.333333,0.0,20,4,12000.0,1355.948713,1471.164439,0.0,12,3
2342,3281.958491,1.0,398.08,0.0,398.08,6694.105562,0.0,0.416667,20,9,8000.0,8092.781701,872.208375,0.083333,12,3
2349,8356.277203,1.0,983.24,983.24,0.0,2329.181013,0.166667,0.0,7,4,14000.0,3468.13596,2412.958258,0.0,12,3
2351,2159.370933,1.0,627.23,493.48,133.75,1055.558646,0.75,0.333333,3,17,2500.0,1030.373212,521.492992,0.0,12,3
2355,947.457151,1.0,1787.83,126.24,1661.59,458.961661,0.083333,1.0,1,61,4000.0,574.055852,259.977392,0.166667,12,3
2358,516.49276,1.0,380.0,380.0,0.0,1004.279993,0.333333,0.0,11,6,1200.0,415.924157,247.45192,0.0,12,3
2360,2220.063789,1.0,2530.12,2530.12,0.0,157.109678,1.0,0.0,3,85,2500.0,3275.790625,594.769152,0.0,12,3
2361,15532.33972,1.0,1168.75,0.0,1168.75,3183.037625,0.0,0.916667,5,11,16500.0,3906.738592,3379.593046,0.0,12,3
2364,1073.370435,0.818182,824.77,377.81,446.96,1214.495468,0.416667,0.5,6,25,1800.0,534.728641,892.117717,0.0,12,3
2374,5274.508501,1.0,324.96,0.0,324.96,1392.925291,0.0,1.0,5,12,5500.0,938.073283,2927.486552,0.0,12,3
2382,5082.971064,1.0,1893.89,1543.89,350.0,970.708796,1.0,0.416667,1,27,9500.0,1607.021526,1480.26633,0.0,12,3
2383,2817.403474,1.0,1878.54,1198.89,679.65,1154.965664,0.333333,0.333333,8,14,3500.0,3185.017063,1079.066979,0.0,12,3
2387,7985.621826,1.0,123.24,123.24,0.0,7949.596045,0.166667,0.0,32,2,14500.0,9438.180272,1961.413154,0.0,12,3
2388,1084.131331,1.0,803.22,0.0,803.22,901.628291,0.0,0.916667,3,21,1000.0,866.009167,1038.182688,0.0,12,3
2391,2416.771489,1.0,4201.13,3802.21,398.92,3306.574157,0.75,1.0,11,82,5500.0,6091.906636,830.39506,0.2,12,3
2392,5701.848812,1.0,1126.68,1033.6,93.08,1831.160025,0.416667,0.666667,5,20,7000.0,1382.179262,1438.031851,0.0,12,3
2394,1352.301367,1.0,263.04,263.04,0.0,1460.777849,0.083333,0.0,3,1,2300.0,4228.186416,325.737106,0.090909,12,3
2399,4587.892398,1.0,140.6,140.6,0.0,953.934018,0.083333,0.0,3,2,5500.0,1151.202909,1489.130441,0.0,12,3
2401,534.75165,0.545455,3044.6,3044.6,0.0,684.269093,0.166667,0.0,1,2,3000.0,8987.534163,332.787755,0.333333,12,3
2403,11964.83264,1.0,1175.35,1031.85,143.5,2271.555171,0.583333,0.416667,11,19,14000.0,2949.673416,3098.62505,0.0,12,3
2408,4840.545574,1.0,1595.93,1595.93,0.0,4359.32575,0.454545,0.0,17,25,6000.0,905.844846,2376.919568,0.090909,11,3
2412,289.529643,0.272727,110.0,110.0,0.0,1134.891542,0.083333,0.0,7,1,1200.0,697.009124,1117.265123,0.0,12,3
2416,1902.665938,1.0,4666.51,4464.76,201.75,4120.44084,0.833333,0.5,10,46,7500.0,6153.484827,534.578893,0.0,12,3
2420,1264.152747,1.0,2358.28,2171.8,186.48,144.017573,0.5,0.833333,2,28,2500.0,1175.753031,330.579046,0.166667,12,3
2422,12856.15251,1.0,775.42,649.42,126.0,7362.379262,0.25,0.333333,11,16,14000.0,2885.335197,3331.513399,0.0,12,3
2425,2376.483239,1.0,858.5,858.5,0.0,356.570057,0.333333,0.0,3,13,7000.0,748.290167,597.63665,0.0,12,3
2427,3904.008546,1.0,600.0,0.0,600.0,1433.189324,0.0,0.416667,6,6,4700.0,1154.910275,1475.694904,0.0,12,3
2432,6074.986862,1.0,1000.0,1000.0,0.0,4360.872498,0.083333,0.0,7,1,14000.0,1365.324882,1766.055701,0.0,12,3
2437,4153.477506,1.0,561.25,375.25,186.0,1222.725542,0.083333,0.166667,15,4,8000.0,1854.156679,1172.150883,0.0,12,3
2441,8771.507851,1.0,1082.98,497.08,585.9,4504.545269,0.5,0.833333,26,26,18500.0,1964.195588,1978.414023,0.0,12,3
2442,3008.66367,1.0,1137.62,659.62,478.0,3116.44095,0.416667,0.5,12,16,6200.0,536.091856,981.877595,0.0,12,3
2446,4779.786334,1.0,1470.24,882.78,587.46,4962.936839,0.416667,1.0,33,29,7000.0,4760.677367,1393.490557,0.0,12,3
2457,862.481024,1.0,2267.38,1674.75,592.63,282.991201,1.0,0.666667,2,41,4500.0,3644.186477,341.5862,0.333333,12,3
2460,490.368785,1.0,932.03,231.87,700.16,987.069944,0.083333,0.25,1,5,5500.0,3170.370677,269.655125,0.083333,12,3
2463,510.504804,0.727273,57.0,57.0,0.0,10239.08859,0.083333,0.0,6,1,12500.0,15043.66508,256.881348,0.142857,12,3
2466,1203.464556,1.0,440.0,0.0,440.0,1472.061257,0.0,0.25,3,4,3000.0,584.787421,267.430198,0.0,12,3
2467,6437.92423,1.0,716.76,54.46,662.3,2365.445125,0.083333,0.916667,10,33,7000.0,1364.331914,1968.717366,0.0,12,3
2469,3929.705042,1.0,935.71,0.0,935.71,5093.44832,0.0,0.75,3,34,6000.0,6409.769007,1447.893709,0.0,12,3
2470,6909.058266,1.0,473.51,70.0,403.51,1031.583943,0.083333,0.5,4,11,7500.0,1593.897063,3196.171515,0.0,12,3
2473,6443.077147,0.909091,2155.13,1325.34,829.79,1650.039631,0.583333,1.0,17,75,7500.0,9689.602075,3163.402977,0.0,12,3
2474,4570.04875,1.0,888.98,888.98,0.0,1825.929322,0.416667,0.0,2,7,6000.0,1179.34586,1200.960907,0.0,12,3
2475,3573.583803,0.888889,2513.46,2513.46,0.0,6181.23369,0.222222,0.0,12,6,9000.0,4776.370808,836.641054,0.0,9,3
2480,166.258538,0.909091,1377.31,827.35,549.96,133.878836,0.083333,1.0,1,14,16000.0,1770.052426,190.754221,0.090909,12,3
2483,818.310935,0.545455,1071.8,1020.0,51.8,752.292181,0.25,0.166667,3,6,2500.0,4763.080391,751.737661,0.2,12,3
2491,1343.165153,1.0,291.62,0.0,291.62,1461.717523,0.0,0.857143,4,7,1500.0,276.342352,849.32088,0.0,7,3
2495,468.769607,1.0,585.68,445.98,139.7,856.77615,0.416667,0.416667,19,12,4500.0,1368.204953,201.964603,0.0,12,3
2499,5236.290986,1.0,1780.79,1080.65,700.14,657.93913,0.666667,1.0,5,93,17000.0,1230.806488,1182.650916,0.0,12,3
2502,5550.171932,1.0,1026.26,1026.26,0.0,256.963408,0.583333,0.0,1,12,11000.0,1322.74282,1417.69815,0.0,12,3
2511,774.645244,1.0,190.54,0.0,190.54,2467.204866,0.0,0.333333,4,6,1200.0,2365.524893,423.0202,0.166667,12,3
2512,727.467671,1.0,420.88,0.0,420.88,429.481253,0.0,0.333333,4,7,4500.0,1190.41941,205.529399,0.0,12,3
2515,3891.346976,1.0,3629.8,50.0,3579.8,2538.561644,0.083333,1.0,5,254,7500.0,8259.411897,4725.470314,0.083333,12,3
2516,7442.599092,1.0,1080.0,0.0,1080.0,3968.684047,0.0,0.666667,29,24,8500.0,4365.058558,6019.766066,0.0,12,3
2526,3461.183622,1.0,200.0,200.0,0.0,108.408059,0.083333,0.0,1,1,3500.0,1322.74089,3419.12662,0.0,12,3
2529,1958.649839,0.857143,1759.46,1759.46,0.0,3240.789709,0.571429,0.0,16,11,7000.0,226.879675,415.235431,0.0,7,3
2533,1667.269812,1.0,86.69,86.69,0.0,715.747319,0.083333,0.0,2,1,5500.0,313.750208,351.085178,0.0,12,3
2537,772.206384,1.0,1319.19,1296.69,22.5,1581.026455,0.666667,0.083333,6,27,1200.0,2853.125011,528.790549,0.166667,12,3
2548,4936.913341,1.0,407.81,351.81,56.0,2790.468488,0.25,0.083333,7,4,5000.0,2189.546633,2473.447437,0.0,12,3
2550,512.946312,1.0,4391.87,3943.37,448.5,422.496562,1.0,0.666667,2,46,16500.0,4962.461845,175.713135,0.916667,12,3
2555,5906.184924,1.0,141.8,141.8,0.0,1651.286918,0.125,0.0,12,2,10000.0,933.969974,919.289675,0.0,8,3
2561,4759.70237,1.0,614.01,473.01,141.0,6791.261503,1.0,0.083333,8,14,7500.0,7324.826511,1023.038321,0.0,12,3
2566,237.861439,1.0,569.02,246.89,322.13,1431.673728,0.083333,0.416667,3,6,3200.0,589.35887,186.59462,0.083333,12,3
2571,3470.333673,1.0,1184.98,757.95,427.03,6370.145895,0.333333,0.333333,18,14,7000.0,4291.341088,946.341931,0.0,12,3
2573,2048.834742,1.0,3342.9,1907.9,1435.0,436.15809,0.3,0.9,5,45,2500.0,1685.441335,2766.440973,0.0,10,3
2574,3037.476732,0.727273,1225.79,0.0,1225.79,6560.352738,0.0,1.0,10,58,5100.0,7799.250959,1347.127384,0.0,12,3
2576,5097.916969,1.0,139.67,139.67,0.0,3365.390269,0.5,0.0,22,6,6000.0,3313.162847,2759.80377,0.0,12,3
2578,5827.830678,1.0,577.98,358.02,219.96,2191.528662,0.083333,1.0,7,13,6000.0,1771.36501,1842.75662,0.0,12,3
2581,3268.304631,1.0,340.57,250.48,90.09,2671.441618,0.083333,0.5,10,8,6000.0,1282.359,1027.045756,0.0,12,3
2583,234.183227,1.0,617.3,169.8,447.5,282.667958,0.166667,0.75,4,12,2500.0,1436.234437,169.80316,0.25,12,3
