,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,KMC_clusters
1500,4.392146,0.181818,47.96,0.0,47.96,0.0,0.0,0.166667,0,4,3000.0,250.20211,87.580114,0.0,12,4
1501,109.681353,1.0,2118.66,0.0,2118.66,0.0,0.0,0.916667,0,17,3000.0,2272.075479,153.071572,1.0,12,4
1507,26.485924,1.0,256.44,0.0,256.44,0.0,0.0,0.666667,0,12,1500.0,235.328971,162.324595,0.166667,12,4
1514,588.795215,0.636364,4116.0,0.0,4116.0,0.0,0.0,0.5,0,12,21500.0,8130.112361,224.763498,1.0,12,4
1526,1981.929376,1.0,145.8,0.0,145.8,0.0,0.0,0.75,0,10,6000.0,2803.926679,467.477726,0.083333,12,4
1530,6.576315,0.272727,74.49,0.0,74.49,0.0,0.0,0.166667,0,3,4000.0,45.19561,42.397448,0.166667,12,4
1534,131.459201,1.0,705.84,0.0,705.84,0.0,0.0,0.916667,0,11,13500.0,669.589,208.164096,0.454545,12,4
1543,18.218714,0.272727,89.0,0.0,89.0,0.0,0.0,0.083333,0,1,4000.0,1095.921001,173.068884,1.0,12,4
1544,7.472301,0.181818,80.0,0.0,80.0,0.0,0.0,0.083333,0,2,3000.0,168.885534,58.643303,0.090909,12,4
1553,21.664126,1.0,271.86,30.0,241.86,0.0,0.083333,0.916667,0,12,4000.0,263.919053,144.825209,0.777778,12,4
1554,27.832009,1.0,366.6,0.0,366.6,0.0,0.0,1.0,0,12,5000.0,364.834065,82.215933,0.25,12,4
1556,1052.127315,1.0,354.48,0.0,354.48,0.0,0.0,1.0,0,12,1000.0,571.417096,1618.201652,0.0,12,4
1557,110.400892,1.0,486.72,0.0,486.72,0.0,0.0,0.916667,0,12,1000.0,278.441988,207.232063,0.1,12,4
1561,2332.392373,1.0,306.36,0.0,306.36,0.0,0.0,0.166667,0,3,7000.0,670.376849,627.343242,0.0,12,4
1581,1.343207,0.181818,19.08,0.0,19.08,0.0,0.0,0.083333,0,2,7000.0,170.180973,161.234787,0.0,12,4
1584,2000.797758,1.0,1037.5,0.0,1037.5,0.0,0.0,0.416667,0,5,7500.0,1864.665644,450.605909,0.272727,12,4
1589,417.841508,1.0,311.86,0.0,311.86,0.0,0.0,0.416667,0,7,3000.0,802.93759,223.716043,0.0,12,4
1590,97.917955,1.0,824.31,0.0,824.31,0.0,0.0,0.916667,0,27,7500.0,702.365795,163.523497,1.0,12,4
1591,6.08697,0.181818,333.24,0.0,333.24,0.0,0.0,1.0,0,12,1500.0,224.061597,28.414675,0.0,12,4
1597,1212.812748,1.0,397.44,0.0,397.44,0.0,0.0,1.0,0,12,2000.0,1738.449943,283.392145,0.0,12,4
1598,48.822128,1.0,537.51,0.0,537.51,0.0,0.0,0.833333,0,12,1000.0,478.875501,177.734472,1.0,12,4
1606,22.728166,0.818182,262.5,0.0,262.5,0.0,0.0,0.666667,0,14,3500.0,301.677275,164.479393,1.0,12,4
1611,4.383989,0.545455,96.5,0.0,96.5,0.0,0.0,0.416667,0,6,4500.0,217.143643,66.781434,1.0,12,4
1614,1728.275923,1.0,628.56,0.0,628.56,0.0,0.0,1.0,0,24,6000.0,1217.960916,440.321862,0.0,12,4
1620,135.037323,1.0,270.0,0.0,270.0,0.0,0.0,0.181818,0,3,3300.0,1760.310579,1471.250082,1.0,11,4
1628,283.30016,1.0,461.36,0.0,461.36,0.0,0.0,0.666667,0,9,9000.0,526.087388,177.721392,0.0,12,4
1635,1621.035373,1.0,23.21,0.0,23.21,0.0,0.0,0.333333,0,4,2000.0,500.515114,475.627205,0.0,12,4
1642,86.905609,1.0,1106.4,0.0,1106.4,440.972634,0.0,1.0,1,12,2500.0,1538.001397,186.726083,1.0,12,4
1658,92.898327,1.0,546.0,46.0,500.0,0.0,0.083333,0.416667,0,7,6000.0,787.50992,173.630065,0.6,12,4
1666,75.070011,0.9,898.45,0.0,898.45,0.0,0.0,0.8,0,11,4000.0,743.358844,146.723712,1.0,10,4
1673,114.295749,1.0,109.8,0.0,109.8,0.0,0.0,0.75,0,12,1000.0,115.418223,165.03489,0.0,12,4
1677,23.331936,0.454545,1194.96,0.0,1194.96,0.0,0.0,1.0,0,17,1600.0,1381.551722,28.452913,0.0,12,4
1687,43.354029,1.0,617.34,0.0,617.34,0.0,0.0,0.916667,0,19,1200.0,564.845244,160.071637,0.583333,12,4
1694,11.188595,0.454545,159.84,0.0,159.84,0.0,0.0,0.5,0,6,1000.0,110.860738,57.545594,0.0,12,4
1696,1134.122053,1.0,288.39,0.0,288.39,0.0,0.0,0.416667,0,10,1400.0,2155.314664,12256.99852,0.083333,12,4
1711,193.565763,1.0,1821.52,0.0,1821.52,0.0,0.0,1.0,0,29,3000.0,1543.210017,183.380543,0.5,12,4
1723,52.598283,1.0,517.83,0.0,517.83,0.0,0.0,1.0,0,55,6500.0,600.096058,163.367227,1.0,12,4
1737,1118.086877,1.0,128.8,0.0,128.8,0.0,0.0,0.166667,0,2,1200.0,277.766526,436.577474,0.0,12,4
1746,2529.016337,1.0,1040.74,0.0,1040.74,0.0,0.0,1.0,0,28,2500.0,1746.018537,2996.008935,0.0,12,4
1748,14.203161,0.454545,117.0,0.0,117.0,0.0,0.0,0.25,0,4,7950.0,346.311752,164.071552,0.666667,12,4
1751,3961.649658,1.0,2280.0,0.0,2280.0,0.0,0.0,1.0,0,12,4500.0,2216.561982,2469.589072,0.0,12,4
1758,1740.169093,1.0,276.72,0.0,276.72,0.0,0.0,1.0,0,15,1800.0,667.764492,601.656779,0.0,12,4
1761,18.150347,0.454545,119.8,0.0,119.8,0.0,0.0,0.25,0,4,4500.0,297.276499,143.808363,0.333333,12,4
1770,1269.019947,0.818182,445.46,0.0,445.46,0.0,0.0,1.0,0,13,2600.0,2875.999728,489.750966,0.0,12,4
1773,57.416262,1.0,685.0,0.0,685.0,0.0,0.0,0.916667,0,12,1200.0,559.813964,198.618741,0.333333,12,4
1790,1194.651852,1.0,322.29,0.0,322.29,0.0,0.0,0.833333,0,13,1200.0,482.355548,946.189043,0.0,12,4
1794,6937.806466,1.0,339.75,0.0,339.75,0.0,0.0,0.25,0,3,10500.0,2163.154746,3228.084937,0.0,12,4
1803,1611.475175,1.0,807.72,0.0,807.72,0.0,0.0,1.0,0,36,1500.0,1019.454819,2134.562981,0.0,12,4
1809,1492.433396,1.0,99.75,34.32,65.43,0.0,0.083333,0.083333,0,3,6000.0,2224.187609,382.929831,0.083333,12,4
1828,491.605909,0.909091,747.55,0.0,747.55,0.0,0.0,0.818182,0,9,2500.0,282.956764,189.443558,0.0,11,4
1833,30.859227,0.545455,415.04,0.0,415.04,0.0,0.0,0.5,0,6,7500.0,485.108353,98.722488,0.545455,12,4
1837,644.112226,0.454545,638.61,0.01,638.6,0.0,0.083333,0.583333,0,12,12000.0,2529.45977,227.892037,0.0,12,4
1838,91.231825,0.636364,736.91,32.71,704.2,0.0,0.083333,0.5,0,8,6000.0,960.373775,175.898057,1.0,12,4
1839,915.717703,1.0,55.49,0.0,55.49,0.0,0.0,0.416667,0,7,1000.0,1221.513652,10800.04619,0.083333,12,4
1860,366.68899,1.0,653.21,0.0,653.21,0.0,0.0,1.0,0,30,3000.0,276.166583,193.830954,0.0,12,4
1861,245.17692,1.0,2481.64,0.0,2481.64,0.0,0.0,1.0,0,41,4000.0,2261.352187,176.531272,0.916667,12,4
1865,167.757298,1.0,320.72,0.0,320.72,0.0,0.0,0.916667,0,20,1200.0,863.485864,186.52878,0.0,12,4
1868,41.461969,0.272727,550.08,0.0,550.08,0.0,0.0,0.166667,0,4,6000.0,1104.875573,168.561947,1.0,12,4
1873,92.816307,1.0,345.66,45.65,300.01,0.0,0.083333,0.75,0,10,1000.0,383.914659,192.645506,0.25,12,4
1876,98.427228,1.0,389.24,0.0,389.24,0.0,0.0,0.583333,0,11,8500.0,371.314009,178.045751,0.0,12,4
1878,69.352136,1.0,636.15,0.0,636.15,0.0,0.0,0.75,0,16,10000.0,837.801642,193.410391,0.333333,12,4
1879,12.029327,0.272727,581.21,0.0,581.21,0.0,0.0,0.333333,0,11,4000.0,1333.87748,32.779615,0.0,12,4
1889,26.599993,0.545455,329.38,23.65,305.73,0.0,0.083333,0.25,0,7,10500.0,1034.7342,222.733821,1.0,12,4
1891,26.216029,0.545455,615.16,0.0,615.16,0.0,0.0,0.833333,0,44,14000.0,1560.047704,81.334001,0.363636,12,4
1900,10.160744,0.636364,82.04,0.0,82.04,0.0,0.0,0.5,0,6,2000.0,139.914571,153.668941,0.0,12,4
1926,31.941802,1.0,417.96,0.0,417.96,0.0,0.0,1.0,0,13,2000.0,472.60055,175.276653,1.0,12,4
1927,30.863497,0.818182,143.36,0.0,143.36,736.547491,0.0,0.666667,5,8,1500.0,1377.984542,123.057328,0.75,12,4
1931,2200.566765,1.0,296.4,0.0,296.4,0.0,0.0,1.0,0,12,6000.0,631.025111,487.037113,0.0,12,4
1947,8.286935,0.727273,125.0,0.0,125.0,0.0,0.0,0.75,0,10,3000.0,125.140043,82.820029,0.2,12,4
1958,3007.470055,1.0,102.48,0.0,102.48,0.0,0.0,0.583333,0,28,3000.0,561.592591,1691.887852,0.0,12,4
1967,78.090426,1.0,243.48,0.0,243.48,0.0,0.0,1.0,0,12,1500.0,152.754759,157.90404,0.083333,12,4
1968,3196.409012,1.0,2083.25,0.0,2083.25,0.0,0.0,0.666667,0,22,6000.0,641.03397,1268.590924,0.0,12,4
1970,34.356451,0.545455,266.25,0.0,266.25,0.0,0.0,0.454545,0,5,7500.0,338.565785,85.843124,0.5,11,4
1972,2156.616367,1.0,1695.0,0.0,1695.0,90.775238,0.0,0.25,1,10,2000.0,2194.901135,2095.016662,0.0,12,4
1978,0.001289,0.181818,96.12,0.0,96.12,0.0,0.0,0.833333,0,10,1500.0,102.848649,0.019163,0.0,12,4
1985,113.122729,1.0,987.23,0.0,987.23,0.0,0.0,1.0,0,17,2500.0,1081.54001,179.8235,1.0,12,4
1999,74.825456,1.0,293.5,49.0,244.5,0.0,0.083333,0.583333,0,11,1500.0,215.258602,138.420441,0.272727,12,4
2007,1184.588701,1.0,704.4,0.0,704.4,61.069589,0.0,0.916667,1,21,1200.0,810.831681,747.131941,0.0,12,4
2021,763.992973,1.0,245.0,0.0,245.0,0.0,0.0,0.583333,0,10,1500.0,1660.561025,344.810116,0.0,12,4
2031,876.577775,1.0,1029.94,0.0,1029.94,0.0,0.0,1.0,0,18,2000.0,2221.896121,227.64056,0.0,12,4
2041,1178.90161,1.0,150.0,0.0,150.0,0.0,0.0,0.333333,0,5,1200.0,360.303696,410.225607,0.0,12,4
2042,1007.362008,1.0,469.92,0.0,469.92,0.0,0.0,1.0,0,12,1000.0,716.423692,871.852779,0.0,12,4
2052,8.258214,0.545455,92.46,0.0,92.46,0.0,0.0,0.416667,0,6,300.0,127.082375,93.717243,0.75,12,4
2073,8.048086,0.272727,55.5,0.0,55.5,0.0,0.0,0.166667,0,2,1200.0,318.843744,126.009475,0.0,12,4
2076,25.35204,1.0,355.16,0.0,355.16,0.0,0.0,0.916667,0,12,2500.0,357.776573,170.557326,0.75,12,4
2085,1073.42481,1.0,57.0,0.0,57.0,0.0,0.0,0.166667,0,3,1200.0,295.373115,320.830162,0.0,12,4
2093,981.098292,1.0,180.0,0.0,180.0,0.0,0.0,1.0,0,12,1000.0,330.620032,539.543528,0.0,12,4
2099,26.325409,0.636364,266.71,0.0,266.71,0.0,0.0,0.416667,0,5,2000.0,477.592124,184.739137,0.571429,12,4
2122,1220.359151,1.0,568.3,0.0,568.3,0.0,0.0,0.75,0,10,3000.0,902.082618,411.544387,0.0,12,4
2128,132.730466,0.909091,739.98,0.0,739.98,0.0,0.0,0.416667,0,6,9500.0,1167.353193,172.959558,0.5,12,4
2134,31.296491,1.0,84.0,0.0,84.0,0.0,0.0,1.0,0,12,1000.0,91.67226,165.656889,0.0,12,4
2135,374.552852,1.0,279.0,0.0,279.0,0.0,0.0,0.25,0,4,1400.0,426.263702,211.761556,0.0,12,4
2144,139.449391,0.727273,843.03,0.0,843.03,0.0,0.0,0.583333,0,7,2200.0,1312.375596,179.548143,0.0,12,4
2151,13.036611,0.818182,197.0,0.0,197.0,0.0,0.0,0.416667,0,6,1000.0,224.836018,89.18596,0.444444,12,4
2162,121.024256,1.0,1850.23,0.0,1850.23,0.0,0.0,0.916667,0,18,14000.0,1826.882329,176.632334,0.833333,12,4
2165,1467.162166,1.0,1313.26,0.0,1313.26,0.0,0.0,1.0,0,28,11500.0,1129.248446,429.760387,0.0,12,4
2168,44.204396,0.636364,504.0,0.0,504.0,0.0,0.0,0.916667,0,20,2500.0,818.64282,81.765863,0.0,12,4
2172,447.941813,1.0,1907.2,0.0,1907.2,0.0,0.0,0.833333,0,10,9500.0,2111.91778,170.572744,0.0,12,4
2176,5.016768,0.909091,284.13,0.0,284.13,0.0,0.0,0.916667,0,11,4000.0,274.729879,4.390918,0.0,12,4
2195,203.024867,0.818182,542.94,0.0,542.94,0.0,0.0,0.416667,0,8,4000.0,955.283993,163.678855,0.0,12,4
2197,1479.020821,1.0,958.73,0.0,958.73,0.0,0.0,0.833333,0,30,1500.0,1187.648889,3167.849654,0.0,12,4
2201,52.575297,0.727273,282.62,33.62,249.0,0.0,0.083333,0.25,0,5,6000.0,388.872739,149.884294,0.2,12,4
2207,24.463674,0.818182,254.37,0.0,254.37,0.0,0.0,0.666667,0,10,4000.0,206.073166,128.455136,0.125,12,4
2209,28.924276,1.0,324.6,0.0,324.6,0.0,0.0,1.0,0,12,3000.0,320.218246,174.11997,0.833333,12,4
2213,689.697644,1.0,22.68,0.0,22.68,0.0,0.0,0.083333,0,1,11500.0,906.092735,224.709183,0.0,12,4
2222,684.658511,1.0,184.68,0.0,184.68,0.0,0.0,1.0,0,12,2900.0,2837.204108,350.27437,0.4,12,4
2231,0.672519,0.090909,388.54,0.0,388.54,0.0,0.0,0.416667,0,5,12000.0,377.974097,24.499337,0.0,12,4
2233,33.31938,0.818182,279.56,0.0,279.56,0.0,0.0,0.583333,0,8,3000.0,347.911693,146.317275,0.285714,12,4
2245,55.707056,1.0,1224.99,0.0,1224.99,0.0,0.0,1.0,0,26,7500.0,1130.359054,166.788652,1.0,12,4
2262,44.174721,1.0,290.0,0.0,290.0,0.0,0.0,0.583333,0,9,6000.0,326.635918,158.281177,0.111111,12,4
2274,287.140554,0.636364,316.78,0.0,316.78,0.0,0.0,0.75,0,15,4500.0,1308.806298,248.833196,0.0,12,4
2280,1689.319684,1.0,724.83,0.0,724.83,0.0,0.0,0.583333,0,7,1500.0,1462.037592,3397.732291,0.0,12,4
2287,1283.402142,1.0,1286.34,0.0,1286.34,0.0,0.0,1.0,0,35,2100.0,1470.711716,2972.477983,0.0,12,4
2290,153.003135,1.0,96.2,0.0,96.2,0.0,0.0,0.833333,0,10,9000.0,326.168469,202.58767,0.0,12,4
2293,1777.056105,1.0,1083.12,0.0,1083.12,0.0,0.0,1.0,0,24,4000.0,383.231247,659.560532,0.0,12,4
2303,1135.629139,1.0,398.64,0.0,398.64,0.0,0.0,1.0,0,12,1500.0,364.300862,449.07262,0.0,12,4
2308,21.377711,0.636364,312.1,0.0,312.1,0.0,0.0,0.583333,0,7,2000.0,497.127166,145.605731,1.0,12,4
2321,9.72453,0.272727,158.34,0.0,158.34,0.0,0.0,0.333333,0,4,6000.0,182.175514,55.480481,0.363636,12,4
2325,64.078171,0.909091,1049.0,0.0,1049.0,0.0,0.0,1.0,0,14,5000.0,1072.021707,153.531842,0.727273,12,4
2333,25.379719,0.571429,179.0,0.0,179.0,0.0,0.0,0.714286,0,6,4000.0,308.793382,73.19845,0.0,7,4
2334,400.69973,1.0,3108.01,0.0,3108.01,0.0,0.0,1.0,0,16,10500.0,3166.91554,175.704497,0.545455,12,4
2346,162.54754,0.909091,405.61,0.0,405.61,0.0,0.0,0.916667,0,23,2200.0,612.674738,130.269702,0.0,12,4
2347,1070.486185,1.0,818.64,0.0,818.64,0.0,0.0,1.0,0,24,1000.0,976.831849,1926.566967,0.0,12,4
2357,73.379518,1.0,875.38,0.0,875.38,0.0,0.0,1.0,0,16,6500.0,688.546903,196.362677,0.75,12,4
2368,55.681483,1.0,462.99,0.0,462.99,0.0,0.0,0.833333,0,12,13500.0,519.307161,157.208204,1.0,12,4
2372,19.112841,1.0,504.2,0.0,504.2,0.0,0.0,1.0,0,20,1000.0,476.370018,130.862225,0.727273,12,4
2379,63.064197,1.0,1176.93,0.0,1176.93,0.0,0.0,1.0,0,23,7500.0,1319.009967,64.517961,0.363636,12,4
2380,3.29042,0.181818,225.6,0.0,225.6,0.0,0.0,1.0,0,12,4000.0,268.500244,29.584288,0.090909,12,4
2381,182.959331,1.0,847.88,0.0,847.88,0.0,0.0,0.666667,0,11,5000.0,757.48839,193.758424,0.166667,12,4
2386,126.289657,0.909091,366.68,0.0,366.68,175.284005,0.0,0.333333,2,4,3000.0,679.431948,126.692506,0.181818,12,4
2402,34.387537,1.0,153.18,61.9,91.28,0.0,0.083333,0.416667,0,11,2500.0,99.085409,145.637604,0.0,12,4
2404,1553.505165,1.0,522.0,0.0,522.0,0.0,0.0,1.0,0,14,1000.0,472.580919,15584.09742,0.0,12,4
2405,10.106017,0.727273,1160.66,34.9,1125.76,0.0,0.083333,0.916667,0,37,1500.0,1152.518504,32.376453,0.111111,12,4
2411,47.107274,0.818182,2226.06,0.0,2226.06,0.0,0.0,1.0,0,14,8500.0,2507.587709,97.944748,0.3,12,4
2415,35.360897,1.0,587.34,0.0,587.34,0.0,0.0,1.0,0,14,11500.0,549.036894,139.958805,0.888889,12,4
2417,17.026818,1.0,453.24,0.0,453.24,0.0,0.0,1.0,0,12,2000.0,435.997908,62.817278,0.25,12,4
2419,186.706199,1.0,868.0,0.0,868.0,0.0,0.0,0.416667,0,6,4000.0,618.964215,268.075781,0.0,12,4
2428,59.263479,0.181818,300.68,0.0,300.68,0.0,0.0,0.090909,0,1,5000.0,3142.651675,80.613743,0.0,11,4
2435,60.52124,0.8,469.0,0.0,469.0,0.0,0.0,0.5,0,6,1000.0,541.359082,115.03052,0.833333,10,4
2436,1961.322415,1.0,476.16,0.0,476.16,0.0,0.0,1.0,0,48,2000.0,791.091826,768.758551,0.0,12,4
2438,22.523964,0.428571,346.3,0.0,346.3,0.0,0.0,1.0,0,7,1800.0,340.376582,74.812454,1.0,7,4
2452,27.851354,0.636364,262.71,0.0,262.71,0.0,0.0,0.5,0,7,4000.0,404.572322,170.087703,0.8,12,4
2458,7.153512,0.3,104.95,0.0,104.95,0.0,0.0,0.3,0,4,1500.0,271.567821,71.59927,0.0,10,4
2459,48.242289,0.727273,470.69,57.0,413.69,0.0,0.083333,0.333333,0,5,18000.0,746.951133,156.812691,0.416667,12,4
2464,339.294514,1.0,2601.6,0.0,2601.6,0.0,0.0,1.0,0,12,1800.0,2582.18354,2374.370421,0.909091,12,4
2471,1054.905969,1.0,885.44,0.0,885.44,0.0,0.0,0.833333,0,111,1000.0,1057.25415,1613.401207,0.0,12,4
2479,3.847042,0.5,182.08,0.0,182.08,0.0,0.0,0.875,0,8,1500.0,191.067061,54.734326,0.5,8,4
2484,102.751154,1.0,1063.69,0.0,1063.69,0.0,0.0,1.0,0,29,7000.0,1928.089519,164.687639,0.454545,12,4
2485,11416.64736,1.0,1347.7,0.0,1347.7,0.0,0.0,0.583333,0,9,15500.0,2704.076105,2580.556298,0.0,12,4
2501,17.896575,0.909091,265.97,0.0,265.97,0.0,0.0,0.916667,0,14,1000.0,224.528678,120.554003,0.545455,12,4
2508,71.542751,1.0,561.38,0.0,561.38,0.0,0.0,1.0,0,32,1500.0,482.868194,168.926878,0.416667,12,4
2520,11.269672,0.636364,248.31,0.0,248.31,0.0,0.0,0.416667,0,10,9500.0,36.844388,66.224535,0.0,12,4
2521,50.006512,0.454545,701.25,0.0,701.25,0.0,0.0,0.25,0,5,3500.0,1834.431851,132.939468,1.0,12,4
2530,24.099873,1.0,294.0,0.0,294.0,0.0,0.0,1.0,0,12,5000.0,303.409519,185.055438,0.666667,12,4
2535,9.526312,0.545455,92.02,0.0,92.02,0.0,0.0,0.5,0,6,1600.0,100.915736,82.436727,0.5,12,4
2536,95.853493,0.545455,796.9,0.0,796.9,0.0,0.0,0.75,0,9,1950.0,1475.770687,160.568063,0.222222,12,4
2543,25.706551,0.909091,133.86,0.0,133.86,0.0,0.0,0.25,0,6,9500.0,148.214416,167.952263,0.222222,12,4
2558,126.018616,1.0,1218.24,0.0,1218.24,0.0,0.0,1.0,0,18,5000.0,1040.640647,153.824693,0.272727,12,4
2569,14.58126,0.272727,87.3,0.0,87.3,0.0,0.0,0.083333,0,1,8000.0,669.767901,162.269258,0.75,12,4
2577,975.820862,1.0,66.72,0.0,66.72,0.0,0.0,0.333333,0,4,1000.0,254.277454,199.50774,0.0,12,4
2582,45.295495,1.0,451.01,0.0,451.01,0.0,0.0,1.0,0,78,7500.0,481.372024,172.53607,0.666667,12,4
2584,36.868847,1.0,360.0,0.0,360.0,0.0,0.0,0.416667,0,6,3000.0,286.431721,91.31394,0.0,12,4
2586,193.12654,1.0,1955.98,0.0,1955.98,0.0,0.0,1.0,0,53,2500.0,1891.721179,203.382558,0.666667,12,4
2587,443.202789,1.0,350.31,0.0,350.31,153.173663,0.0,0.166667,3,3,4500.0,398.335288,223.457783,0.0,12,4
2588,23.39023,0.636364,291.7,0.0,291.7,0.0,0.0,0.583333,0,7,2500.0,453.889925,153.140825,0.857143,12,4
2592,339.406259,1.0,14.28,0.0,14.28,0.0,0.0,0.416667,0,5,10500.0,1263.292815,1486.059666,0.083333,12,4
2601,19.897641,0.727273,375.23,0.0,375.23,0.0,0.0,0.833333,0,11,6000.0,390.112154,90.478454,0.444444,12,4
2604,459.134859,1.0,223.34,0.0,223.34,0.0,0.0,0.666667,0,9,500.0,498.401939,455.872675,0.0,12,4
2609,1114.506863,1.0,602.07,0.0,602.07,0.0,0.0,0.833333,0,15,1800.0,676.487532,248.438014,0.0,12,4
2616,86.650277,0.727273,910.51,0.0,910.51,0.0,0.0,0.5,0,14,7000.0,884.056926,126.337242,0.666667,12,4
2618,144.513072,0.727273,758.5,0.0,758.5,0.0,0.0,0.583333,0,12,3000.0,860.545375,192.201279,0.142857,12,4
2620,32.821775,1.0,644.99,0.0,644.99,0.0,0.0,1.0,0,33,4000.0,579.016837,75.944094,0.3,12,4
2622,119.604008,1.0,1068.28,0.0,1068.28,0.0,0.0,0.888889,0,18,1000.0,828.169919,131.584974,1.0,9,4
2624,128.48978,1.0,462.86,0.0,462.86,0.0,0.0,1.0,0,34,3000.0,381.3599,171.903711,0.0,12,4
2627,172.131105,1.0,1666.95,0.0,1666.95,0.0,0.0,1.0,0,38,2500.0,1326.099687,163.00004,0.916667,12,4
2638,1601.692049,1.0,61.46,0.0,61.46,0.0,0.0,0.25,0,6,4000.0,399.369214,512.759705,0.0,12,4
2646,3441.516174,1.0,358.68,0.0,358.68,0.0,0.0,0.916667,0,12,7500.0,1376.000823,751.654272,0.0,12,4
2647,1117.34082,1.0,474.96,0.0,474.96,0.0,0.0,1.0,0,12,1000.0,609.837201,3449.632561,0.0,12,4
2653,12.737355,0.909091,152.73,0.0,152.73,0.0,0.0,0.666667,0,9,1200.0,159.150457,130.831887,0.555556,12,4
2655,24.1725,0.727273,270.0,0.0,270.0,0.0,0.0,0.818182,0,6,8500.0,378.193141,102.149848,0.714286,11,4
2659,32.915398,0.727273,192.99,68.6,124.39,0.0,0.083333,0.25,0,5,6000.0,153.983501,137.922744,0.090909,12,4
2665,123.05867,1.0,151.92,0.0,151.92,0.0,0.0,1.0,0,12,3500.0,447.181346,171.75455,0.083333,12,4
2666,72.794263,1.0,227.64,0.0,227.64,0.0,0.0,1.0,0,12,2500.0,159.044676,170.517535,0.0,12,4
2679,19.294559,1.0,283.8,0.0,283.8,0.0,0.0,0.666667,0,12,2000.0,267.972404,173.816768,0.75,12,4
2683,142.278809,0.909091,164.68,32.74,131.94,0.0,0.083333,0.666667,0,10,2500.0,539.762925,141.426265,0.0,12,4
2689,20.758677,0.818182,548.01,0.0,548.01,0.0,0.0,0.583333,0,8,1900.0,1049.636065,55.511514,0.0,12,4
2700,1555.053764,1.0,168.0,0.0,168.0,0.0,0.0,0.25,0,6,1500.0,192.947097,13453.34489,0.0,12,4
2705,1258.769693,1.0,142.0,42.0,100.0,0.0,0.083333,0.083333,0,2,1200.0,300.672826,6720.689968,0.0,12,4
2711,44.463463,0.545455,154.86,0.0,154.86,0.0,0.0,0.416667,0,5,2500.0,182.661133,79.973646,0.0,12,4
2719,210.618047,1.0,290.0,0.0,290.0,0.0,0.0,0.833333,0,10,2700.0,239.005926,171.362848,0.0,12,4
2731,21.328087,0.545455,512.35,0.0,512.35,0.0,0.0,1.0,0,18,2000.0,716.296679,99.218174,0.545455,12,4
2734,141.781912,0.545455,1401.4,0.0,1401.4,0.0,0.0,1.0,0,47,1500.0,2759.94906,673.097985,0.0,12,4
2749,13.363762,0.428571,238.9,0.0,238.9,0.0,0.0,0.714286,0,9,1000.0,197.86349,68.752646,1.0,7,4
2764,12.313357,0.636364,107.41,0.0,107.41,0.0,0.0,0.416667,0,6,2500.0,128.572704,91.316321,0.555556,12,4
2767,179.882212,1.0,828.0,0.0,828.0,0.0,0.0,1.0,0,12,1000.0,649.951462,152.775223,0.3,12,4
2772,24.479088,1.0,90.0,0.0,90.0,0.0,0.0,0.5,0,6,2500.0,128.865057,124.844559,0.0,12,4
2775,1525.273429,1.0,133.4,0.0,133.4,0.0,0.0,0.333333,0,4,1500.0,568.44997,758.082192,0.0,12,4
2788,3003.711667,1.0,349.45,0.0,349.45,0.0,0.0,0.636364,0,7,2750.0,195.830629,26378.90782,0.0,11,4
2795,1452.868602,1.0,93.34,0.0,93.34,0.0,0.0,0.333333,0,4,1500.0,361.630594,995.233726,0.0,12,4
2804,1016.583226,1.0,120.0,0.0,120.0,0.0,0.0,0.5,0,9,1000.0,358.031022,853.500194,0.0,12,4
2809,165.192464,1.0,206.32,0.0,206.32,0.0,0.0,0.833333,0,10,3000.0,271.234786,162.988745,0.0,12,4
2817,185.725079,0.818182,456.05,0.0,456.05,0.0,0.0,0.333333,0,8,3000.0,446.660021,160.229568,0.0,12,4
2821,7.817753,0.272727,170.02,0.0,170.02,0.0,0.0,0.5,0,6,2000.0,373.02841,73.301702,0.5,12,4
2842,2.386716,0.454545,115.0,0.0,115.0,0.0,0.0,0.916667,0,12,8500.0,99.456136,21.497533,0.0,12,4
2848,19.411374,1.0,229.92,0.0,229.92,0.0,0.0,1.0,0,12,2000.0,254.145406,142.377232,0.5,12,4
2849,189.11961,1.0,429.88,0.0,429.88,0.0,0.0,1.0,0,19,10000.0,723.776734,203.340471,0.0,12,4
2853,68.222735,0.909091,537.68,0.0,537.68,0.0,0.0,0.916667,0,22,3000.0,577.379225,182.870068,0.454545,12,4
2855,9.730297,0.636364,99.24,0.0,99.24,0.0,0.0,0.583333,0,8,1000.0,195.347822,104.212617,0.142857,12,4
2856,224.915345,0.545455,2330.0,0.0,2330.0,0.0,0.0,0.416667,0,6,7500.0,3795.415177,194.174903,1.0,12,4
2863,54.952957,0.636364,470.12,0.0,470.12,0.0,0.0,0.333333,0,4,10000.0,1042.208975,178.107513,0.666667,12,4
2879,967.177679,1.0,208.4,0.0,208.4,0.0,0.0,0.333333,0,4,1000.0,431.402414,846.724721,0.0,12,4
