,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,KMC_clusters
2375,1887.061349,1.0,0.0,0.0,0.0,93.437109,0.0,0.0,3,0,2000.0,411.517239,765.751845,0.0,12,0
2377,1193.351573,0.875,0.0,0.0,0.0,1433.85482,0.0,0.0,4,0,1500.0,164.003621,254.022569,0.0,8,0
2378,2544.036536,1.0,0.0,0.0,0.0,107.710567,0.0,0.0,1,0,7000.0,1064.575065,587.957563,0.0,12,0
2385,2801.239086,0.909091,0.0,0.0,0.0,7216.489768,0.0,0.0,9,0,10000.0,696.538922,1095.734566,0.0,12,0
2389,5520.201751,1.0,0.0,0.0,0.0,6218.171457,0.0,0.0,23,0,7000.0,5878.42845,1719.694161,0.0,12,0
2393,2866.054641,1.0,0.0,0.0,0.0,236.955668,0.0,0.0,4,0,3000.0,714.738754,799.591816,0.0,12,0
2396,1299.93337,1.0,0.0,0.0,0.0,916.37094,0.0,0.0,2,0,2400.0,303.052882,453.831541,0.0,12,0
2397,3020.900667,1.0,0.0,0.0,0.0,3417.227455,0.0,0.0,9,0,4000.0,1171.807751,848.973008,0.0,12,0
2413,2689.040221,1.0,0.0,0.0,0.0,2928.671045,0.0,0.0,2,0,9000.0,854.431761,681.959088,0.0,12,0
2423,3034.686119,1.0,0.0,0.0,0.0,370.098258,0.0,0.0,2,0,3000.0,91.692752,26143.17049,0.0,12,0
2424,2537.257188,1.0,0.0,0.0,0.0,557.526465,0.0,0.0,2,0,2750.0,933.01991,602.387923,0.0,12,0
2426,3625.207579,1.0,0.0,0.0,0.0,1274.199991,0.0,0.0,1,0,6000.0,1009.287105,1431.909784,0.0,11,0
2429,1114.56327,0.727273,0.0,0.0,0.0,298.659126,0.0,0.0,1,0,6000.0,3842.787673,547.238675,0.111111,12,0
2439,7593.590618,1.0,0.0,0.0,0.0,3843.962731,0.0,0.0,2,0,8000.0,1534.809766,2012.365718,0.0,12,0
2447,765.880394,0.909091,0.0,0.0,0.0,1966.812413,0.0,0.0,1,0,8500.0,2953.858729,335.991369,0.181818,12,0
2448,4705.294706,1.0,0.0,0.0,0.0,9894.067335,0.0,0.0,30,0,9000.0,8778.87795,1470.361933,0.0,12,0
2449,2008.461205,1.0,0.0,0.0,0.0,2436.107429,0.0,0.0,4,0,2900.0,3092.937061,681.529737,0.083333,12,0
2450,2856.16815,1.0,29.5,29.5,0.0,103.141056,0.1,0.0,4,1,3000.0,508.056466,1267.37587,0.0,10,0
2451,198.12512,1.0,0.0,0.0,0.0,973.656086,0.0,0.0,5,0,1200.0,253.475631,73.411615,0.083333,12,0
2454,10915.55075,1.0,0.0,0.0,0.0,23130.82106,0.0,0.0,23,0,15000.0,18341.95467,3127.192305,0.0,12,0
2462,1417.979193,1.0,0.0,0.0,0.0,97.106059,0.0,0.0,4,0,1500.0,201.425194,233.54565,0.0,7,0
2465,5151.912071,1.0,0.0,0.0,0.0,2873.077058,0.0,0.0,4,0,7000.0,1362.424363,1240.254115,0.0,12,0
2487,5880.218671,0.666667,0.0,0.0,0.0,10590.41113,0.0,0.0,1,0,11500.0,1828.239171,1952.041626,0.0,6,0
2488,5354.109275,1.0,0.0,0.0,0.0,2660.070252,0.0,0.0,7,0,7000.0,1408.437818,1228.996607,0.0,12,0
2489,3207.605367,0.909091,0.0,0.0,0.0,3766.7883,0.0,0.0,5,0,9000.0,750.543668,1131.588644,0.0,11,0
2490,4319.531807,1.0,0.0,0.0,0.0,9085.908764,0.0,0.0,19,0,7500.0,10339.93845,1348.605697,0.0,12,0
2494,1978.041097,1.0,0.0,0.0,0.0,1922.461395,0.0,0.0,4,0,5500.0,1481.136548,477.284193,0.0,12,0
2496,15.531077,0.090909,0.0,0.0,0.0,1630.319983,0.0,0.0,4,0,2000.0,1898.347582,32.585321,0.0,12,0
2504,1132.282217,1.0,0.0,0.0,0.0,68.520455,0.0,0.0,1,0,1200.0,281.613657,240.366583,0.0,12,0
2505,247.857188,0.454545,0.0,0.0,0.0,872.983058,0.0,0.0,10,0,1200.0,253.663706,260.21665,0.0,12,0
2507,1373.252757,1.0,0.0,0.0,0.0,79.435812,0.0,0.0,3,0,1500.0,303.776791,466.08332,0.0,12,0
2513,1115.208504,1.0,30.0,30.0,0.0,1484.671104,0.083333,0.0,11,1,1500.0,1839.908719,570.913732,0.083333,12,0
2514,366.441008,0.636364,0.0,0.0,0.0,2838.753109,0.0,0.0,3,0,3000.0,4634.133777,476.217118,0.25,12,0
2517,752.485849,0.727273,0.0,0.0,0.0,1075.239192,0.0,0.0,4,0,1200.0,1321.798347,145.445603,0.0,12,0
2519,1890.946618,1.0,0.0,0.0,0.0,4561.090005,0.0,0.0,7,0,2500.0,4847.513095,507.635447,0.090909,12,0
2531,4424.767314,0.833333,0.0,0.0,0.0,7013.528326,0.0,0.0,13,0,7000.0,864.1411,983.378772,0.0,6,0
2532,2297.708974,1.0,0.0,0.0,0.0,797.536774,0.0,0.0,2,0,3000.0,893.62955,469.990207,0.0,12,0
2538,533.163378,0.909091,0.0,0.0,0.0,930.378581,0.0,0.0,2,0,1800.0,1753.60425,206.790234,0.111111,12,0
2540,918.401897,0.454545,0.0,0.0,0.0,3176.804663,0.0,0.0,2,0,3500.0,4404.853578,254.748687,0.0,12,0
2541,1630.676858,1.0,0.0,0.0,0.0,275.166058,0.0,0.0,1,0,1950.0,558.164261,495.630406,0.0,11,0
2542,2384.257016,1.0,0.0,0.0,0.0,99.110887,0.0,0.0,2,0,2500.0,564.37975,847.079637,0.0,12,0
2546,5010.879703,1.0,0.0,0.0,0.0,2181.390333,0.0,0.0,7,0,7000.0,1327.690018,1273.479311,0.0,12,0
2547,1822.259235,1.0,0.0,0.0,0.0,1672.653551,0.0,0.0,4,0,2500.0,589.389711,428.293387,0.0,12,0
2552,2177.338711,1.0,0.0,0.0,0.0,430.534073,0.0,0.0,2,0,2500.0,943.909555,663.690608,0.0,12,0
2554,153.949311,0.363636,0.0,0.0,0.0,3988.242395,0.0,0.0,7,0,11500.0,2699.969008,17.401529,0.0,12,0
2556,1061.394006,1.0,0.0,0.0,0.0,320.869981,0.0,0.0,8,0,8500.0,273.383468,319.905806,0.0,12,0
2562,1581.742203,1.0,0.0,0.0,0.0,335.348071,0.0,0.0,2,0,1800.0,463.88804,448.969242,0.0,12,0
2563,1026.201421,1.0,0.0,0.0,0.0,244.88819,0.0,0.0,2,0,1200.0,440.519737,320.383825,0.0,12,0
2564,1585.806548,1.0,0.0,0.0,0.0,274.3843,0.0,0.0,1,0,2000.0,566.302426,351.844812,0.0,12,0
2565,645.181409,0.636364,0.0,0.0,0.0,2014.386387,0.0,0.0,2,0,1400.0,2185.891694,436.135143,0.0,12,0
2570,310.795046,0.909091,0.0,0.0,0.0,2810.45573,0.0,0.0,2,0,7500.0,2811.544882,111.338928,0.1,12,0
2572,989.022229,1.0,0.0,0.0,0.0,559.200528,0.0,0.0,5,0,1200.0,1071.879544,263.735953,0.0,12,0
2575,1072.257388,1.0,0.0,0.0,0.0,39.265903,0.0,0.0,1,0,1200.0,286.46296,263.950897,0.0,12,0
2579,7543.580736,1.0,0.0,0.0,0.0,2925.55754,0.0,0.0,9,0,8500.0,1738.415018,1785.269757,0.0,12,0
2585,334.1265,0.818182,0.0,0.0,0.0,1783.362859,0.0,0.0,10,0,1400.0,1811.558237,176.978122,0.181818,12,0
2595,1154.410108,0.909091,0.0,0.0,0.0,2593.398852,0.0,0.0,1,0,3000.0,2607.110273,471.642521,0.090909,12,0
2597,597.44365,1.0,0.0,0.0,0.0,36.582227,0.0,0.0,1,0,1500.0,1572.905114,160.096384,0.181818,12,0
2598,4413.803457,1.0,0.0,0.0,0.0,2007.044461,0.0,0.0,11,0,5000.0,1305.912583,1423.184018,0.0,12,0
2603,393.700868,1.0,0.0,0.0,0.0,673.644618,0.0,0.0,3,0,1000.0,319.088414,185.010395,0.0,12,0
2605,4805.164203,1.0,0.0,0.0,0.0,949.587804,0.0,0.0,2,0,8500.0,1260.875219,1622.411952,0.0,12,0
2606,6668.982024,1.0,0.0,0.0,0.0,2230.439984,0.0,0.0,7,0,7500.0,1752.332514,2371.318646,0.0,12,0
2607,1238.049848,1.0,45.65,45.65,0.0,2475.656139,0.083333,0.0,10,1,1500.0,2643.105215,477.494152,0.083333,12,0
2619,1182.324933,1.0,0.0,0.0,0.0,258.13761,0.0,0.0,8,0,1200.0,503.164651,326.336533,0.0,12,0
2626,1544.585361,1.0,0.0,0.0,0.0,549.062884,0.0,0.0,2,0,2000.0,408.068987,478.097868,0.0,12,0
2628,266.475852,0.272727,0.0,0.0,0.0,1560.735908,0.0,0.0,2,0,1500.0,792.623374,226.586503,0.0,12,0
2637,1304.460033,1.0,0.0,0.0,0.0,78.763096,0.0,0.0,2,0,1500.0,395.136073,368.588193,0.0,12,0
2648,1828.62196,1.0,0.0,0.0,0.0,689.185829,0.0,0.0,1,0,2300.0,2466.964742,471.940554,0.0,12,0
2650,99.680638,0.818182,0.0,0.0,0.0,437.399211,0.0,0.0,5,0,10500.0,661.87877,122.779423,0.333333,12,0
2651,1517.559661,1.0,0.0,0.0,0.0,456.396077,0.0,0.0,2,0,1950.0,473.175712,381.272303,0.0,12,0
2652,101.025128,0.454545,0.0,0.0,0.0,1846.252071,0.0,0.0,10,0,6500.0,5321.022187,82.041959,1.0,12,0
2657,8073.909084,1.0,0.0,0.0,0.0,3860.699586,0.0,0.0,25,0,8500.0,2414.311297,2333.795712,0.0,12,0
2660,8198.627284,1.0,0.0,0.0,0.0,2909.753084,0.0,0.0,6,0,14000.0,2141.722429,2007.048657,0.0,12,0
2661,623.955961,0.818182,0.0,0.0,0.0,2119.702403,0.0,0.0,3,0,1200.0,1838.851003,174.872521,0.25,12,0
2667,2376.965338,1.0,0.0,0.0,0.0,1321.906162,0.0,0.0,4,0,3000.0,549.457948,557.916999,0.0,12,0
2673,6001.428376,1.0,0.0,0.0,0.0,2404.829712,0.0,0.0,2,0,9000.0,1369.894805,1791.251295,0.0,12,0
2676,1565.577135,1.0,0.0,0.0,0.0,2676.476175,0.0,0.0,6,0,3000.0,3418.679368,477.674801,0.090909,12,0
2682,5239.381493,0.625,0.0,0.0,0.0,9798.167329,0.0,0.0,1,0,10000.0,1345.580941,2011.806301,0.0,8,0
2690,2061.835735,1.0,0.0,0.0,0.0,4320.771337,0.0,0.0,12,0,4000.0,5451.599084,556.327998,0.2,12,0
2691,1744.956833,1.0,0.0,0.0,0.0,198.295367,0.0,0.0,5,0,1800.0,525.461839,539.962551,0.0,12,0
2693,2857.598022,0.636364,0.0,0.0,0.0,5423.546535,0.0,0.0,3,0,6000.0,10794.66803,2053.136994,0.166667,12,0
2694,1530.725391,1.0,0.0,0.0,0.0,59.670168,0.0,0.0,1,0,1600.0,347.028845,526.384797,0.0,12,0
2695,337.478135,1.0,0.0,0.0,0.0,1620.674351,0.0,0.0,9,0,3000.0,978.290582,216.74072,0.0,12,0
2706,2865.386926,1.0,0.0,0.0,0.0,965.180677,0.0,0.0,7,0,6500.0,1186.905688,726.990921,0.0,12,0
2708,2878.528369,1.0,0.0,0.0,0.0,1563.518213,0.0,0.0,4,0,3000.0,653.306123,897.54649,0.0,12,0
2710,2489.057383,1.0,0.0,0.0,0.0,1668.403386,0.0,0.0,2,0,3000.0,1209.422549,708.562869,0.0,12,0
2713,2508.850418,1.0,0.0,0.0,0.0,58.981572,0.0,0.0,1,0,6000.0,454.176213,373.241553,0.0,6,0
2720,168.473316,0.454545,0.0,0.0,0.0,866.594079,0.0,0.0,4,0,1200.0,653.510107,69.53986,0.0,12,0
2722,738.956988,1.0,0.0,0.0,0.0,1561.133958,0.0,0.0,6,0,1500.0,1979.193103,198.854631,0.1,12,0
2727,1527.905897,1.0,0.0,0.0,0.0,2918.216386,0.0,0.0,4,0,6500.0,337.499565,337.86934,0.0,12,0
2730,2836.605817,1.0,0.0,0.0,0.0,2025.02275,0.0,0.0,8,0,3000.0,508.048005,855.02392,0.0,12,0
2736,1198.763306,1.0,0.0,0.0,0.0,57.645727,0.0,0.0,2,0,1200.0,128.39674,7464.326611,0.0,12,0
2738,45.625764,0.545455,0.0,0.0,0.0,385.950518,0.0,0.0,3,0,10000.0,256.794478,116.200667,0.1,12,0
2739,358.011796,0.545455,0.0,0.0,0.0,1795.200197,0.0,0.0,1,0,1950.0,4702.661168,501.485565,0.25,12,0
2741,2910.425009,1.0,0.0,0.0,0.0,2121.504999,0.0,0.0,6,0,7500.0,3855.512387,749.955592,0.0,12,0
2742,6784.258276,1.0,12.64,0.0,12.64,4516.162598,0.0,0.083333,13,1,10000.0,10813.82933,1661.518089,0.083333,12,0
2753,1168.692032,1.0,0.0,0.0,0.0,1027.967584,0.0,0.0,4,0,5000.0,588.925093,287.740551,0.0,12,0
2756,3057.553683,1.0,0.0,0.0,0.0,2037.648071,0.0,0.0,3,0,12500.0,7265.976143,847.170642,0.0,12,0
2762,1519.396916,1.0,0.0,0.0,0.0,1825.201472,0.0,0.0,11,0,2000.0,412.126381,527.787946,0.0,12,0
2769,468.138723,0.545455,0.0,0.0,0.0,1478.624512,0.0,0.0,1,0,1500.0,3198.435463,260.253382,0.25,12,0
2771,2632.469367,1.0,0.0,0.0,0.0,535.955512,0.0,0.0,4,0,3000.0,737.932369,736.750992,0.0,12,0
2779,2611.487156,1.0,0.0,0.0,0.0,2527.237714,0.0,0.0,16,0,6500.0,1155.285734,726.008517,0.0,12,0
2780,11930.78446,1.0,37.03,0.0,37.03,5171.710442,0.0,0.25,14,3,14000.0,3042.925661,2791.675875,0.0,12,0
2792,6043.926807,1.0,0.0,0.0,0.0,538.044813,0.0,0.0,17,0,6500.0,1454.548208,3032.250188,0.0,12,0
2794,2791.652315,1.0,0.0,0.0,0.0,229.417213,0.0,0.0,3,0,3000.0,548.068694,1298.976568,0.0,11,0
2797,58.142915,0.4,0.0,0.0,0.0,151.730077,0.0,0.0,1,0,1200.0,79.965023,136.403124,0.0,10,0
2798,1738.454303,1.0,0.0,0.0,0.0,187.666429,0.0,0.0,3,0,7000.0,500.128525,407.848117,0.0,12,0
2815,1912.691045,0.666667,0.0,0.0,0.0,9553.955906,0.0,0.0,1,0,10000.0,19998.38969,637.003067,0.5,6,0
2818,2269.800656,0.714286,0.0,0.0,0.0,3359.844146,0.0,0.0,3,0,3500.0,403.640958,967.007841,0.0,7,0
2820,2287.854278,0.909091,0.0,0.0,0.0,1176.120124,0.0,0.0,7,0,6000.0,3532.758968,551.975557,0.0,12,0
2824,2893.135916,1.0,0.0,0.0,0.0,1188.127404,0.0,0.0,4,0,4000.0,877.652143,928.776392,0.0,12,0
2825,1589.083369,1.0,0.0,0.0,0.0,1527.089071,0.0,0.0,4,0,2000.0,287.350882,411.733393,0.0,7,0
2828,3937.87556,1.0,0.0,0.0,0.0,1767.100074,0.0,0.0,3,0,12000.0,2108.79056,1046.614165,0.0,12,0
2829,1079.008102,1.0,0.0,0.0,0.0,1259.571764,0.0,0.0,9,0,1200.0,1379.635287,271.364415,0.090909,11,0
2830,2545.614986,1.0,0.0,0.0,0.0,1353.803704,0.0,0.0,8,0,3000.0,716.417015,947.744413,0.0,12,0
2836,302.091029,0.818182,0.0,0.0,0.0,3688.086261,0.0,0.0,8,0,2000.0,4032.526313,87.872257,0.1,12,0
2838,646.745968,0.818182,0.0,0.0,0.0,889.412824,0.0,0.0,6,0,1350.0,789.132988,184.544674,0.0,12,0
2845,1362.551313,1.0,0.0,0.0,0.0,73.99384,0.0,0.0,1,0,1500.0,312.512407,357.297959,0.0,11,0
2846,2221.252825,0.545455,0.0,0.0,0.0,6448.247202,0.0,0.0,12,0,7000.0,397.799248,477.915036,0.0,12,0
2851,1338.317684,0.909091,0.0,0.0,0.0,1961.77281,0.0,0.0,1,0,2000.0,2313.97005,398.031823,0.111111,12,0
2857,1378.911019,1.0,0.0,0.0,0.0,454.311051,0.0,0.0,5,0,1500.0,782.706659,424.424148,0.0,12,0
2861,1143.409012,1.0,0.0,0.0,0.0,47.241537,0.0,0.0,1,0,1200.0,283.066151,353.608086,0.0,12,0
2862,4215.771256,1.0,0.0,0.0,0.0,7870.352952,0.0,0.0,16,0,7500.0,5197.380969,1561.708701,0.083333,12,0
2865,2589.500085,1.0,0.0,0.0,0.0,2529.709392,0.0,0.0,4,0,5000.0,1647.938923,687.719999,0.0,12,0
2867,6877.333016,1.0,0.0,0.0,0.0,3801.1506,0.0,0.0,3,0,9000.0,1370.858877,1757.148202,0.0,12,0
2869,4420.693904,1.0,0.0,0.0,0.0,3202.933702,0.0,0.0,32,0,4600.0,2831.140832,2544.866539,0.0,12,0
2874,115.340163,1.0,54.67,0.0,54.67,727.568806,0.0,0.166667,2,2,1200.0,410.867044,115.03558,0.0,12,0
2884,1902.444082,1.0,0.0,0.0,0.0,2272.984507,0.0,0.0,3,0,2500.0,2751.373324,650.087006,0.083333,12,0
2887,4994.957253,1.0,0.0,0.0,0.0,2539.708186,0.0,0.0,7,0,6400.0,1107.988488,1242.754558,0.0,12,0
2888,5392.29598,1.0,0.0,0.0,0.0,4020.9308,0.0,0.0,5,0,8000.0,8237.315179,1167.409427,0.090909,12,0
2889,1841.606048,1.0,0.0,0.0,0.0,2592.516363,0.0,0.0,10,0,2500.0,372.508487,427.337579,0.0,8,0
2896,1384.008582,1.0,0.0,0.0,0.0,102.319161,0.0,0.0,1,0,1500.0,183.35091,212.446542,0.0,6,0
2915,268.577278,0.181818,0.0,0.0,0.0,5625.798427,0.0,0.0,1,0,9000.0,34107.07499,761.962503,1.0,12,0
2922,2304.087171,1.0,0.0,0.0,0.0,3511.369006,0.0,0.0,3,0,3000.0,3004.655015,586.763635,0.083333,12,0
2923,8030.872986,1.0,0.0,0.0,0.0,4904.289845,0.0,0.0,50,0,8500.0,5467.375109,2135.03681,0.0,12,0
2926,2136.814161,1.0,0.0,0.0,0.0,2120.653422,0.0,0.0,5,0,6000.0,1164.792197,527.241747,0.0,12,0
2928,2637.334329,1.0,0.0,0.0,0.0,1204.068667,0.0,0.0,14,0,3000.0,525.003763,994.387979,0.0,12,0
2929,499.437461,1.0,0.0,0.0,0.0,496.939698,0.0,0.0,1,0,1200.0,956.458532,216.205066,0.0,12,0
2933,1294.324002,1.0,0.0,0.0,0.0,101.183886,0.0,0.0,1,0,1500.0,495.527043,393.227405,0.0,12,0
2935,2708.9687,1.0,0.0,0.0,0.0,1655.456304,0.0,0.0,4,0,3000.0,647.36814,587.545978,0.0,12,0
2936,689.764098,0.818182,0.0,0.0,0.0,2289.78885,0.0,0.0,8,0,1800.0,2476.929255,202.931859,0.0,12,0
2937,6329.586806,0.714286,0.0,0.0,0.0,5489.844176,0.0,0.0,6,0,14600.0,18091.01347,1513.375079,0.25,7,0
2938,4446.40675,1.0,0.0,0.0,0.0,245.067148,0.0,0.0,1,0,5000.0,1193.527453,2042.217585,0.0,12,0
2939,1173.662921,0.818182,0.0,0.0,0.0,1422.490362,0.0,0.0,1,0,1800.0,238.582391,258.649795,0.0,12,0
2941,1518.638794,0.727273,0.0,0.0,0.0,5187.029833,0.0,0.0,12,0,5500.0,6744.953537,1158.232955,0.125,12,0
2942,1061.439175,1.0,0.0,0.0,0.0,137.757459,0.0,0.0,1,0,1200.0,446.265741,238.961902,0.0,12,0
2943,1579.728772,1.0,0.0,0.0,0.0,124.941315,0.0,0.0,1,0,1800.0,464.305701,482.666125,0.0,12,0
2946,32.215585,1.0,0.0,0.0,0.0,758.123122,0.0,0.0,3,0,7500.0,838.652563,216.581883,0.083333,12,0
2947,5823.907919,1.0,0.0,0.0,0.0,3225.842654,0.0,0.0,24,0,9500.0,1214.067137,1515.023913,0.0,12,0
2954,1103.988247,1.0,0.0,0.0,0.0,2070.856333,0.0,0.0,13,0,6500.0,333.050357,283.564425,0.0,12,0
2955,1783.622522,1.0,0.0,0.0,0.0,99.516488,0.0,0.0,1,0,2000.0,453.767518,509.410087,0.0,12,0
2956,3560.734141,1.0,0.0,0.0,0.0,1466.123982,0.0,0.0,3,0,4000.0,886.116717,1055.467811,0.0,12,0
2960,2786.494499,1.0,0.0,0.0,0.0,1547.268611,0.0,0.0,5,0,8000.0,837.844106,916.41672,0.0,12,0
2962,4360.032452,1.0,0.0,0.0,0.0,655.669266,0.0,0.0,11,0,4500.0,1345.389329,1263.872069,0.0,12,0
2963,1013.23312,0.909091,0.0,0.0,0.0,603.491005,0.0,0.0,3,0,1200.0,535.726687,206.591708,0.0,11,0
2964,7215.745096,1.0,0.0,0.0,0.0,3682.382663,0.0,0.0,14,0,12000.0,1946.227099,1782.085048,0.0,12,0
2966,8791.161142,1.0,0.0,0.0,0.0,3706.755143,0.0,0.0,4,0,12000.0,2244.627566,2916.278944,0.0,12,0
2980,1119.464067,1.0,0.0,0.0,0.0,748.241727,0.0,0.0,4,0,3000.0,1951.116757,334.301206,0.0,12,0
2989,2655.715643,1.0,0.0,0.0,0.0,2179.449214,0.0,0.0,7,0,3000.0,893.586488,637.350978,0.0,12,0
2991,347.577293,0.857143,26.8,26.8,0.0,470.846474,0.142857,0.0,11,1,500.0,28.654864,256.522546,0.0,7,0
2992,2201.533726,1.0,0.0,0.0,0.0,2719.782919,0.0,0.0,4,0,3000.0,3436.911086,711.894455,0.083333,12,0
2994,1584.358415,1.0,0.0,0.0,0.0,440.692946,0.0,0.0,1,0,4000.0,805.264643,452.084802,0.0,12,0
3001,198.377577,0.636364,0.0,0.0,0.0,3882.683613,0.0,0.0,7,0,9000.0,6200.550587,114.23108,0.5,12,0
3002,27.585915,0.090909,0.0,0.0,0.0,1209.369868,0.0,0.0,1,0,11000.0,14176.74867,46.573054,0.0,12,0
3012,1358.798385,1.0,0.0,0.0,0.0,174.369769,0.0,0.0,2,0,1500.0,337.074078,294.178618,0.0,12,0
3027,1919.443036,1.0,0.0,0.0,0.0,5427.830151,0.0,0.0,7,0,5500.0,2936.557193,626.771938,0.0,12,0
3033,408.310297,1.0,0.0,0.0,0.0,777.912775,0.0,0.0,10,0,1500.0,1488.832955,193.298562,0.083333,12,0
3034,580.649334,0.636364,0.0,0.0,0.0,1133.582799,0.0,0.0,4,0,1200.0,215.025138,291.847732,0.0,12,0
3037,1224.95436,1.0,0.0,0.0,0.0,292.385578,0.0,0.0,1,0,1400.0,350.078829,566.002062,0.0,12,0
3038,3846.74253,1.0,0.0,0.0,0.0,1932.460679,0.0,0.0,18,0,5600.0,496.245836,538.346874,0.0,6,0
3039,5500.316126,1.0,0.0,0.0,0.0,4930.998256,0.0,0.0,6,0,9000.0,10036.80464,1915.072549,0.083333,12,0
3040,364.516232,1.0,0.0,0.0,0.0,720.251306,0.0,0.0,2,0,6500.0,94.932543,158.639188,0.0,10,0
3043,1394.445085,1.0,0.0,0.0,0.0,279.693602,0.0,0.0,4,0,1600.0,389.817084,510.935129,0.0,12,0
3060,1131.445959,1.0,0.0,0.0,0.0,1498.390707,0.0,0.0,5,0,1950.0,662.653149,213.351598,0.0,12,0
3067,929.473356,1.0,0.0,0.0,0.0,1335.247069,0.0,0.0,3,0,6000.0,430.236948,236.775013,0.0,12,0
3071,1499.324936,1.0,0.0,0.0,0.0,18.123413,0.0,0.0,1,0,1500.0,309.565852,526.749661,0.0,12,0
3076,666.314773,0.545455,0.0,0.0,0.0,1435.898249,0.0,0.0,1,0,1500.0,444.852002,486.647187,0.0,12,0
3077,1293.044047,1.0,0.0,0.0,0.0,1425.748356,0.0,0.0,5,0,1500.0,294.30747,286.673785,0.0,12,0
3078,1360.795674,1.0,0.0,0.0,0.0,462.861443,0.0,0.0,6,0,1500.0,303.031979,443.781316,0.0,11,0
3084,888.023397,0.909091,0.0,0.0,0.0,252.318137,0.0,0.0,3,0,1500.0,1734.981714,317.921967,0.181818,11,0
3089,4075.540208,1.0,0.0,0.0,0.0,3502.346314,0.0,0.0,4,0,14000.0,8012.84957,1088.217898,0.0,12,0
3095,1705.435895,0.666667,0.0,0.0,0.0,3719.359585,0.0,0.0,4,0,4000.0,282.620956,418.372715,0.0,6,0
3099,3218.51979,1.0,0.0,0.0,0.0,1335.303813,0.0,0.0,13,0,14500.0,804.616908,771.133373,0.0,12,0
3102,1589.141901,1.0,0.0,0.0,0.0,1387.07837,0.0,0.0,10,0,3000.0,454.856663,557.016549,0.0,12,0
3104,4028.315428,1.0,0.0,0.0,0.0,275.691831,0.0,0.0,1,0,4500.0,892.224219,1572.219063,0.0,12,0
3107,1935.116931,0.727273,0.0,0.0,0.0,4195.104578,0.0,0.0,17,0,7000.0,680.591231,964.502795,0.0,12,0
3113,1950.956894,0.833333,0.0,0.0,0.0,2844.307484,0.0,0.0,2,0,3000.0,300.71395,405.461471,0.0,6,0
3114,972.283554,0.363636,0.0,0.0,0.0,3210.308898,0.0,0.0,5,0,6000.0,413.800076,1023.857832,0.0,12,0
3120,5211.684904,1.0,0.0,0.0,0.0,2994.309677,0.0,0.0,15,0,6000.0,1376.037807,2011.577535,0.0,12,0
3125,859.588282,0.909091,48.16,48.16,0.0,9139.119365,0.166667,0.0,13,2,10000.0,376.383077,263.710911,0.0,12,0
3127,3776.150532,1.0,0.0,0.0,0.0,3335.783756,0.0,0.0,12,0,6000.0,881.37316,890.70637,0.0,12,0
3141,9629.808851,1.0,0.0,0.0,0.0,4372.393835,0.0,0.0,9,0,12000.0,2468.988022,2134.295731,0.0,11,0
3163,960.221148,0.727273,0.0,0.0,0.0,1357.652469,0.0,0.0,3,0,1500.0,308.039409,373.610849,0.0,12,0
3165,7293.108794,1.0,0.0,0.0,0.0,1877.531533,0.0,0.0,4,0,8500.0,1816.195475,1659.404676,0.0,12,0
3167,1375.427868,1.0,0.0,0.0,0.0,1658.888269,0.0,0.0,2,0,3000.0,474.560258,340.879992,0.0,12,0
3174,3356.816523,1.0,0.0,0.0,0.0,1831.109653,0.0,0.0,1,0,3500.0,661.24329,596.541854,0.0,10,0
3178,4504.79334,1.0,0.0,0.0,0.0,4707.988554,0.0,0.0,34,0,7500.0,1786.385347,1086.360075,0.0,12,0
3182,1839.93046,1.0,26.12,26.12,0.0,158.971239,0.083333,0.0,1,1,1950.0,525.947589,627.660656,0.0,12,0
3183,845.307601,0.181818,0.0,0.0,0.0,5452.074197,0.0,0.0,1,0,6000.0,1148.343858,1441.839102,0.0,12,0
3184,1202.869845,1.0,0.0,0.0,0.0,1408.583789,0.0,0.0,1,0,1500.0,388.040315,182.935266,0.0,7,0
3186,1593.619532,1.0,0.0,0.0,0.0,209.211041,0.0,0.0,2,0,1800.0,612.459086,524.499084,0.0,12,0
3192,1862.269621,0.909091,0.0,0.0,0.0,2934.816408,0.0,0.0,10,0,3000.0,970.716436,474.957649,0.0,12,0
3197,9342.15857,1.0,0.0,0.0,0.0,3666.845105,0.0,0.0,7,0,11000.0,2308.545227,2400.161872,0.0,12,0
3198,2267.245868,1.0,0.0,0.0,0.0,2577.952598,0.0,0.0,5,0,3000.0,510.067074,468.709937,0.0,12,0
3201,1402.44598,1.0,0.0,0.0,0.0,109.398095,0.0,0.0,1,0,1500.0,438.031669,432.195428,0.0,12,0
3202,1838.159648,1.0,0.0,0.0,0.0,713.245337,0.0,0.0,9,0,3500.0,2958.852784,835.751337,0.0,12,0
3206,88.492683,0.727273,0.0,0.0,0.0,438.517219,0.0,0.0,1,0,2500.0,481.996972,78.113848,0.083333,12,0
3210,10871.08518,1.0,0.0,0.0,0.0,4822.559803,0.0,0.0,3,0,18000.0,2735.624602,2595.765441,0.0,12,0
