,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,KMC_clusters
2150,5.425083841125739,1.0,6.077825712756026,6.077825712756026,0.0,0.0,0.916667,0.0,0.0,2.772588722239781,8.922791623969637,8.24197034189439,5.200201671463468,0.2,12,2
2154,4.155577171725579,1.0,6.688479239194416,6.688479239194416,0.0,0.0,0.916667,0.0,0.0,3.091042453358316,9.472781556562168,6.5670103234843,5.148707171434562,0.818182,12,2
2160,4.2371219535577165,0.272727,6.660575149839686,6.660575149839686,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.071218539969863,5.284085197997807,2.710528062001062,0.0,12,2
2169,5.942190158095621,1.0,6.203547151062767,6.203547151062767,0.0,0.0,0.25,0.0,0.0,1.3862943611198906,8.294299608857235,8.104416403002604,8.130752806939167,0.272727,12,2
2186,3.859913904676847,0.545455,5.476421710051968,5.476421710051968,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.412054873292933,6.300396935581111,5.278570708285561,0.0,12,2
2199,3.6115549259243926,0.181818,5.616043560348194,5.616043560348194,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.612685172875459,5.167785755789782,5.562696415358361,1.0,12,2
2214,8.333063040421335,1.0,2.2407096892759584,2.2407096892759584,0.0,0.0,1.0,0.0,0.0,2.5649493574615367,8.922791623969637,6.909928326203857,7.559277260247551,0.0,12,2
2216,4.884773568523555,0.5,7.0129347782574865,7.0129347782574865,0.0,0.0,0.5,0.0,0.0,3.091042453358316,9.15915233520675,7.6678529484515865,4.505115967003628,1.0,10,2
2219,7.316770230932533,0.909091,6.338594078203183,6.338594078203183,0.0,0.0,0.25,0.0,0.0,1.3862943611198906,7.696667081526462,7.828960106486169,6.1576051983717,0.0,12,2
2228,3.721911683038065,0.5,5.767664530367487,5.767664530367487,0.0,0.0,0.2,0.0,0.0,1.0986122886681098,8.699681400989514,6.4050576450960355,4.054903332756885,0.0,10,2
2242,8.338596765538723,1.0,7.2754008251993,7.2754008251993,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.699681400989514,6.935516345877045,7.259585257306904,0.0,12,2
2243,5.099551439196099,0.545455,5.993961427306569,5.993961427306569,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.294299608857235,4.928743372123842,4.281889868117106,0.0,12,2
2247,7.3779507498250965,1.0,4.732419386903555,4.732419386903555,0.0,4.270593244160469,0.25,0.0,0.6931471805599453,1.3862943611198906,7.496097345175956,6.391168709455128,5.94269361100369,0.0,12,2
2250,7.461282348233422,1.0,4.950177325059141,4.950177325059141,0.0,0.0,1.0,0.0,0.0,2.5649493574615367,8.77971129020447,6.0724171253391175,6.383623867876815,0.0,12,2
2256,7.120957964006389,1.0,6.293419278846481,6.293419278846481,0.0,0.0,0.818182,0.0,0.0,2.302585092994046,8.294299608857235,7.667340359467176,5.515925936073119,0.090909,11,2
2260,6.863192925114493,1.0,6.966967138613983,6.966967138613983,0.0,0.0,0.111111,0.0,0.0,0.6931471805599453,7.650168700845001,5.247584167909153,5.370001476734597,0.0,9,2
2264,6.844044955594112,1.0,3.8426729272933526,3.8426729272933526,0.0,3.0442984602613916,0.083333,0.0,0.6931471805599453,0.6931471805599453,6.90875477931522,5.819517916162496,6.0943701877743655,0.0,12,2
2268,6.960911829928564,1.0,7.280008252884188,7.280008252884188,0.0,0.0,0.125,0.0,0.0,0.6931471805599453,7.313886831633462,5.9866794065624855,5.429973431844959,0.0,8,2
2269,7.538188911061763,1.0,5.1420728294642,4.7808027546312495,3.9678360702473587,0.0,0.166667,0.166667,0.0,1.0986122886681098,8.699681400989514,5.520732692770707,5.581605480939509,0.0,6,2
2270,2.2953803006982203,0.727273,4.67077064307204,4.67077064307204,0.0,0.0,0.416667,0.0,0.0,1.9459101490553132,8.160803920954665,5.299172980406082,4.497745786430804,0.5,12,2
2275,3.3185868883804694,0.363636,6.058725920416785,6.058725920416785,0.0,0.0,0.416667,0.0,0.0,1.791759469228055,8.699681400989514,5.280615829714573,4.492947524011725,0.0,12,2
2279,2.375407024265862,0.909091,5.395307951861665,5.395307951861665,0.0,0.0,1.0,0.0,0.0,2.5649493574615367,8.699681400989514,5.383809470025906,4.351624307014784,0.25,12,2
2282,7.257337246332094,1.0,4.980107355727298,4.980107355727298,0.0,0.0,0.416667,0.0,0.0,1.9459101490553132,7.313886831633462,5.8565156073810005,6.036212602953541,0.0,12,2
2283,7.386670049558124,1.0,5.53338948872752,5.53338948872752,0.0,0.0,0.166667,0.0,0.0,1.3862943611198906,7.496097345175956,6.726851563775589,6.385995617565393,0.0,12,2
2284,5.974303136376437,1.0,6.670943744902507,6.670943744902507,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,9.105090961257085,6.949575542106445,5.265030949776012,0.0,12,2
2289,2.787269061814706,0.272727,5.090678001769792,5.090678001769792,0.0,0.0,0.166667,0.0,0.0,0.6931471805599453,8.006700845440367,6.817543212883979,4.747861927958087,0.0,12,2
2294,6.165777592039023,0.727273,7.0530670101421915,7.0530670101421915,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.601402334583733,7.143597196492757,4.764258145935375,0.0,12,2
2295,7.019907731727336,0.909091,3.8426729272933526,3.8426729272933526,0.0,0.0,0.090909,0.0,0.0,0.6931471805599453,7.0909098220799835,5.664977281829057,5.91951817278664,0.0,11,2
2297,2.7526053786153892,0.363636,4.225957449023992,4.225957449023992,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.294299608857235,4.41884955956376,4.07012807918073,0.0,12,2
2315,3.1323608337496265,0.909091,5.254626677923303,5.254626677923303,0.0,3.9159446058915037,0.166667,0.0,0.6931471805599453,1.0986122886681098,9.04793908261736,5.053756071589153,4.211618357126309,0.0,12,2
2326,0.7224268176249254,0.363636,3.215269329274089,3.215269329274089,0.0,0.0,0.333333,0.0,0.0,1.6094379124341003,9.648659816955295,3.49182674472877,3.1390525731124526,0.111111,12,2
2328,5.462561871883108,1.0,4.418840607796598,4.418840607796598,0.0,0.0,0.083333,0.0,0.0,1.0986122886681098,8.343077871169383,5.862988878460356,5.3791342928984704,0.0,12,2
2338,8.258743155072954,1.0,2.5185025992165158,2.5185025992165158,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,9.210440366976517,8.893103765723081,6.922427598135431,0.083333,12,2
2350,6.835308316126841,1.0,6.41789174079966,6.384705240593424,3.044522437723423,0.0,0.5,0.166667,0.0,2.4849066497880004,7.0909098220799835,6.928075071544912,5.615416169256411,0.0,12,2
2356,6.409061239069727,1.0,5.706777983635999,5.706777983635999,0.0,0.0,0.25,0.0,0.0,1.3862943611198906,8.343077871169383,6.221866174744926,5.325192430005375,0.0,12,2
2371,1.9630629100113468,0.571429,5.459159891664867,5.459159891664867,0.0,0.0,0.428571,0.0,0.0,1.791759469228055,9.259225769705994,3.526660509028103,4.00631084463855,0.0,7,2
2390,4.705869355432408,1.0,5.181783550292085,5.181783550292085,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.576097340623111,5.1444143310543895,5.40344747716466,0.0,12,2
2407,6.417648571741431,1.0,6.641182169740591,6.641182169740591,0.0,0.0,0.125,0.0,0.0,0.6931471805599453,7.601402334583733,5.3252715710299565,4.992826413166266,0.0,8,2
2414,2.764538531226944,0.545455,4.154184562578117,4.154184562578117,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.006700845440367,4.842456148304246,5.109091326573819,0.0,12,2
2430,7.029723000835248,1.0,4.037597828336212,4.037597828336212,0.0,4.050978988322591,0.083333,0.0,0.6931471805599453,1.3862943611198906,7.0909098220799835,5.588320813773291,6.302111742728382,0.0,12,2
2455,4.690840790377048,0.875,4.780467127845082,4.780467127845082,0.0,6.1608238853235475,0.125,0.0,0.6931471805599453,1.0986122886681098,7.824445930877619,5.26673100344348,4.060437338116538,0.25,8,2
2456,4.777253577841955,0.727273,6.750282420157573,6.750282420157573,0.0,0.0,0.25,0.0,0.0,1.3862943611198906,7.601402334583733,6.748667716780644,4.31215120420344,0.0,12,2
2461,7.522534786422886,1.0,5.730489317484765,5.730489317484765,0.0,0.0,0.083333,0.0,0.0,1.0986122886681098,9.04793908261736,8.138227919738904,6.155266431017681,0.0,12,2
2476,4.5818953563682925,0.545455,7.297246819578986,7.297246819578986,0.0,0.0,1.0,0.0,0.0,2.70805020110221,8.294299608857235,7.375270386299042,3.5784788976503403,0.0,12,2
2482,7.74340565299212,1.0,5.5479080878770946,5.438166261664436,3.3207101307494686,2.7227559397326977,0.454545,0.181818,0.6931471805599453,2.1972245773362196,8.77971129020447,6.4320356871031015,6.228393716634441,0.0,11,2
2486,7.6053948416660235,1.0,4.33729074083249,4.33729074083249,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.517393171418904,6.187009280655569,6.40413828880564,0.0,12,2
2493,4.72748038080002,1.0,5.438079308923196,5.438079308923196,0.0,0.0,0.181818,0.0,0.0,1.6094379124341003,5.017279836814924,4.792701647628228,5.535426341786959,0.0,11,2
2497,6.911805906104039,1.0,7.395107546562485,7.395107546562485,0.0,0.0,0.333333,0.0,0.0,2.5649493574615367,7.0909098220799835,7.548646164249546,6.42148067729525,0.0,12,2
2500,6.227195394967805,0.909091,8.55210077021023,8.55210077021023,0.0,0.0,0.666667,0.0,0.0,3.5263605246161616,9.04793908261736,8.511774824141105,5.1584168540724855,0.6,12,2
2528,4.845247004861532,1.0,7.088508940603929,7.088508940603929,0.0,0.0,1.0,0.0,0.0,2.5649493574615367,9.105090961257085,6.843031667649766,5.198510605759327,0.454545,12,2
2539,4.214452596676588,1.0,6.374803330224424,6.374803330224424,0.0,0.0,1.0,0.0,0.0,2.5649493574615367,9.210440366976517,6.348227595415411,5.212831964665935,1.0,12,2
2544,6.8641203819585055,0.857143,7.281041488726066,7.281041488726066,0.0,0.0,0.571429,0.0,0.0,4.007333185232471,7.0909098220799835,5.353919930681285,6.788361317981988,0.0,7,2
2545,3.7287637451276447,1.0,6.271139649157846,6.271139649157846,0.0,0.0,1.0,0.0,0.0,2.833213344056216,7.601402334583733,5.954081717811018,5.169885514848241,0.333333,12,2
2559,6.1390182611562,1.0,7.185583965881403,7.185583965881403,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.160803920954665,4.595304863321625,5.644786941404116,0.0,12,2
2580,4.486410602413966,0.818182,6.690780163688303,6.690780163688303,0.0,0.0,0.5,0.0,0.0,2.1972245773362196,6.90875477931522,7.034722628082844,4.931483184722295,0.666667,12,2
2610,7.101203495110604,1.0,5.5843230346188735,5.5843230346188735,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.006700845440367,5.81040922530003,6.091571304917345,0.0,12,2
2611,5.355975253130705,1.0,6.499862225799305,6.499862225799305,0.0,0.0,0.2,0.0,0.0,1.791759469228055,8.922791623969637,6.591938004355878,4.951228528724854,0.0,10,2
2615,8.198235909912485,1.0,5.9511632503344565,5.9511632503344565,0.0,3.9153770543122683,0.083333,0.0,0.6931471805599453,1.0986122886681098,9.305741456739435,6.968552248298829,6.861141892512133,0.0,12,2
2617,4.47217733403879,0.818182,6.6726024035421965,6.6726024035421965,0.0,0.0,0.416667,0.0,0.0,1.791759469228055,7.824445930877619,7.223420918254997,4.792891322113577,0.111111,12,2
2634,6.298595296355207,1.0,5.400964203508179,5.400964203508179,0.0,0.0,0.166667,0.0,0.0,1.3862943611198906,7.601402334583733,6.413102218133718,5.122373852726437,0.0,12,2
2644,7.191921568054113,1.0,3.086486636822455,3.086486636822455,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.313886831633462,5.665353846387513,6.182597378686222,0.0,12,2
2654,7.035986982907131,1.0,6.256210588276705,6.256210588276705,0.0,0.0,0.583333,0.0,0.0,2.3978952727983707,7.0909098220799835,6.56188664880216,6.668182648902539,0.0,12,2
2656,6.639478493459398,1.0,7.115110853495733,7.115110853495733,0.0,0.0,1.0,0.0,0.0,3.5553480614894135,8.853808274977197,7.7930652055073955,5.689083387118128,0.0,12,2
2658,6.61493694114047,1.0,6.186558356975435,6.186558356975435,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.006700845440367,5.258076385498428,5.65908104470894,0.0,12,2
2663,6.846250739464144,1.0,3.9318256327243257,3.9318256327243257,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,6.90875477931522,5.757136130873162,6.44438001272153,0.0,12,2
2668,4.064867604131233,0.818182,6.160151912626133,6.160151912626133,0.0,0.0,0.75,0.0,0.0,2.302585092994046,8.885755383014674,6.395663151872598,5.1664063290102975,0.9,12,2
2675,3.742842975270699,0.363636,5.404837209925709,5.404837209925709,0.0,0.0,0.25,0.0,0.0,1.6094379124341003,9.510519035757246,7.125694503249021,5.127151589998727,0.666667,12,2
2703,3.382538787710204,0.545455,5.119190700650601,5.119190700650601,0.0,0.0,0.25,0.0,0.0,1.3862943611198906,8.612685172875459,5.468155929796196,4.5903797649734,0.181818,12,2
2712,5.310561826250356,1.0,7.768892644388264,7.768892644388264,0.0,0.0,1.0,0.0,0.0,2.6390573296152584,8.517393171418904,7.541556979462422,4.908657288333321,0.444444,12,2
2725,2.836324440748788,0.545455,4.852030263919617,4.852030263919617,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.412054873292933,5.253294058858223,4.958484151160078,0.0,12,2
2733,6.028751569770903,0.909091,6.679008559197492,6.679008559197492,0.0,0.0,0.090909,0.0,0.0,2.302585092994046,7.601402334583733,6.703600813344532,5.019165290018475,0.1,11,2
2743,5.439364087589343,1.0,7.650116343453433,7.650116343453433,0.0,0.0,1.0,0.0,0.0,2.70805020110221,8.006700845440367,7.812481783384302,5.1781883368232435,0.0,12,2
2747,7.6430101336220595,1.0,5.294660689044493,5.294660689044493,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.987321812850125,6.619472531494556,6.263742542368159,0.0,12,2
2754,4.36979409631517,0.454545,5.935079363660113,5.935079363660113,0.0,5.909908108488294,0.25,0.0,1.0986122886681098,2.1972245773362196,7.313886831633462,7.344894731869893,5.063735142348939,0.25,12,2
2758,8.380512888917687,1.0,6.557105007347188,6.557105007347188,0.0,0.0,1.0,0.0,0.0,2.5649493574615367,8.412054873292933,7.225060133667534,7.228458253201274,0.0,12,2
2773,7.238734420428733,1.0,6.275703197782002,6.275703197782002,0.0,0.0,0.25,0.0,0.0,1.3862943611198906,7.3783837129967145,6.354137286755708,6.181049290072271,0.0,12,2
2774,7.919308470612942,1.0,6.396095974467569,6.396095974467569,0.0,0.0,0.333333,0.0,0.0,3.5553480614894135,7.601402334583733,6.252482640509034,10.25710675148806,0.0,12,2
2787,2.7030832863784373,0.272727,6.139410301856289,6.049214452648886,3.713572066704308,0.0,0.25,0.083333,0.0,2.8903717578961645,7.601402334583733,6.954724890760808,4.790200179985743,1.0,12,2
2789,2.691309521256711,0.181818,5.372403909900735,5.372403909900735,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.313886831633462,7.285673080920061,5.191097428791474,0.0,12,2
2790,5.178849795984079,0.545455,6.398594934535208,6.398594934535208,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.313886831633462,6.538831447059223,4.360553184079523,0.0,12,2
2799,4.756832807449278,1.0,6.107356907675215,6.107356907675215,0.0,0.0,1.0,0.0,0.0,2.6390573296152584,9.105090961257085,6.05106415907538,5.169751590531802,0.0,12,2
2802,2.52038639989758,0.090909,5.5254529391317835,5.5254529391317835,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.496097345175956,7.277140429237453,4.44754606908993,0.0,12,2
2812,7.30389815916585,1.0,3.89630004496291,3.89630004496291,0.0,4.674926651196471,0.083333,0.0,0.6931471805599453,0.6931471805599453,7.438971592395862,5.82756529481463,6.298623386784022,0.0,12,2
2814,7.46152705877509,1.0,5.981414211254481,5.981414211254481,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.699681400989514,6.341231473541613,6.126892236250229,0.0,12,2
2819,6.621500143970711,1.0,5.743644008081332,5.743644008081332,0.0,0.0,0.166667,0.0,0.0,1.6094379124341003,6.90875477931522,6.301115888800033,5.2053412851155025,0.0,12,2
2833,5.818182820648759,1.0,8.082856275032126,8.082856275032126,0.0,0.0,0.75,0.0,0.0,2.995732273553991,7.601402334583733,8.051377583354308,4.834941477230797,0.571429,12,2
2844,7.40791858391366,1.0,4.855617571829646,4.855617571829646,0.0,0.0,0.083333,0.0,0.0,1.0986122886681098,8.160803920954665,6.028898104152547,6.1890415107768595,0.0,12,2
2877,3.729182970247499,1.0,6.458071790158384,6.458071790158384,0.0,0.0,0.666667,0.0,0.0,2.1972245773362196,8.922791623969637,6.509074979913801,5.2148199682969665,0.416667,12,2
2878,9.419372451976194,1.0,6.898028123223555,6.898028123223555,0.0,0.0,0.090909,0.0,0.0,1.0986122886681098,9.798182590890704,9.163589113854426,7.840346314523823,0.0,11,2
2880,4.589579845741002,0.818182,5.816307265498046,5.816307265498046,0.0,3.022948625662303,0.083333,0.0,0.6931471805599453,0.6931471805599453,7.824445930877619,5.46074203235313,4.773202993084627,0.25,12,2
2881,5.851577502907916,1.0,6.869139183011044,6.869139183011044,0.0,0.0,0.333333,0.0,0.0,1.6094379124341003,8.853808274977197,6.016433755588524,5.9266188001147135,0.0,12,2
2882,3.5034015613282126,0.636364,4.310127759130018,4.310127759130018,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.294299608857235,3.2643295722410817,5.101829810102773,0.0,12,2
2890,7.940984395495418,1.0,4.197201947661808,4.197201947661808,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.006700845440367,6.2823632543885415,7.550148772698086,0.0,12,2
2908,7.012213913767646,1.0,4.736198448394496,4.736198448394496,0.0,5.251231571366267,0.1,0.0,0.6931471805599453,1.0986122886681098,7.824445930877619,5.306988934587885,5.461932443057106,0.0,10,2
2909,6.877331785292673,1.0,3.948354934675536,3.948354934675536,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,7.0909098220799835,5.549314437809864,5.73665735837754,0.0,12,2
2910,4.396520538738637,0.545455,6.960840966073726,6.960840966073726,0.0,0.0,0.416667,0.0,0.0,2.5649493574615367,8.006700845440367,6.87882162889226,4.220449261772542,0.125,12,2
2921,7.075847520881242,1.0,4.875197323201151,4.2626798770413155,4.110873864173311,0.0,0.166667,0.166667,0.0,1.791759469228055,7.0909098220799835,5.636358938974541,5.686663151676812,0.0,12,2
2925,5.245453165247858,0.454545,6.804004577988209,6.804004577988209,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.0909098220799835,6.911531911519338,4.324172668699504,0.0,12,2
2950,7.334253327828656,1.0,6.872822160942021,6.872822160942021,0.0,0.0,0.3,0.0,0.0,2.3978952727983707,8.006700845440367,5.667694247740985,6.408400140280223,0.0,10,2
2952,5.549786447314075,0.181818,4.721974965530176,4.721974965530176,0.0,0.0,0.166667,0.0,0.0,1.6094379124341003,9.210440366976517,9.731713684972977,6.623644657300805,0.333333,12,2
2969,1.5570497030563695,0.272727,5.0466457316192885,5.0466457316192885,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.24301946898925,5.192387777887769,3.4413562123378685,0.0,12,2
2971,7.718848634334997,1.0,6.806198630550472,6.806198630550472,0.0,0.0,0.5,0.0,0.0,2.3978952727983707,7.824445930877619,6.672410633621585,6.560276401312527,0.0,12,2
2974,7.713444266591576,1.0,4.795790545596741,4.795790545596741,0.0,0.0,0.125,0.0,0.0,0.6931471805599453,7.824445930877619,5.840940984663538,6.570863896331499,0.0,8,2
2982,8.493391272660316,0.909091,6.746153575762523,6.746153575762523,0.0,0.0,0.454545,0.0,0.0,2.0794415416798357,9.350189267092581,7.001675198276564,7.182043144706932,0.0,11,2
2984,4.834157000141576,0.818182,5.710658778595633,5.710658778595633,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.517393171418904,6.598443540094167,4.904793210651421,0.0,12,2
2999,3.6272166607713845,0.545455,5.417876601605676,5.417876601605676,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,7.650168700845001,5.921828825287024,5.024406895444752,0.0,12,2
3005,7.253890087236022,1.0,7.154224655599844,7.154224655599844,0.0,0.0,0.166667,0.0,0.0,1.9459101490553132,9.259225769705994,7.168404881179198,5.794308123795936,0.0,12,2
3011,7.035119267709157,1.0,6.727407772468191,6.727407772468191,0.0,0.0,1.0,0.0,0.0,2.4849066497880004,8.922791623969637,5.656799561424554,5.221066167320121,0.0,8,2
3022,6.680104037028792,1.0,8.134177205545159,8.134177205545159,0.0,0.0,0.916667,0.0,0.0,2.4849066497880004,8.517393171418904,8.665278691455994,5.494747498516591,0.083333,12,2
3031,6.599855089570299,1.0,4.436396441739405,4.436396441739405,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,9.105090961257085,5.278983108549831,5.393886026579833,0.0,12,2
3044,4.772427274659934,0.818182,5.375278407684165,5.375278407684165,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.467942332285852,4.470532146970551,5.214905452801974,0.0,12,2
3049,6.837487968957557,0.666667,7.531284392661212,7.531284392661212,0.0,5.007580091714842,0.333333,0.0,1.6094379124341003,1.9459101490553132,7.601402334583733,5.2745552452913005,5.377786066433696,0.0,6,2
3050,7.303840926486368,1.0,5.14166355650266,5.14166355650266,0.0,0.0,0.416667,0.0,0.0,1.791759469228055,7.313886831633462,6.009279103912752,6.17428409030279,0.0,12,2
3057,5.428487071903299,1.0,6.507561254272764,6.507561254272764,0.0,0.0,1.0,0.0,0.0,3.258096538021482,8.987321812850125,6.998077106711458,5.162911738641343,0.083333,12,2
3058,5.382635927410514,1.0,5.602893428542784,5.602893428542784,0.0,5.4548148975074735,1.0,0.0,1.0986122886681098,2.5649493574615367,8.699681400989514,6.118958474613269,5.301478674344764,0.0,12,2
3061,6.9559773360950246,1.0,6.4819445962085425,6.4819445962085425,0.0,0.0,0.583333,0.0,0.0,2.0794415416798357,8.294299608857235,7.73011136924538,6.508150550753736,0.0,12,2
3075,6.608313346973863,1.0,5.017279836814924,5.017279836814924,0.0,0.0,0.083333,0.0,0.0,1.0986122886681098,7.496097345175956,7.501644945956519,5.919519131864642,0.0,12,2
3086,8.392641057571476,1.0,4.02749225523426,4.02749225523426,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.517393171418904,7.2687861916984975,7.619470706676993,0.0,12,2
3087,7.973014444870287,1.0,6.379240792345062,6.379240792345062,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,8.006700845440367,7.082060199912447,7.881939287307448,0.0,12,2
3090,6.6747099577981555,1.0,6.751335359710835,6.751335359710835,0.0,0.0,0.25,0.0,0.0,1.3862943611198906,8.902591637374087,8.584418032912213,8.627773546736126,0.416667,12,2
3091,6.857843219723689,1.0,6.93131554339115,6.93131554339115,0.0,0.0,0.166667,0.0,0.0,1.791759469228055,7.313886831633462,6.708223080297622,7.642056953178379,0.0,12,2
3097,7.724811234929463,0.727273,5.40357787720553,5.40357787720553,0.0,0.0,0.166667,0.0,0.0,1.6094379124341003,9.105090961257085,8.823527668441008,6.71890131117452,0.125,12,2
3098,5.943722460763056,0.909091,7.1043166335658015,7.1043166335658015,0.0,4.984005138180509,0.166667,0.0,0.6931471805599453,2.302585092994046,8.006700845440367,7.382086775734191,4.9161386852533075,0.111111,12,2
3110,2.1921320769838606,0.272727,4.04305126783455,4.04305126783455,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,9.259225769705994,5.747098415904406,4.430526435263317,0.0,12,2
3128,4.610433540205578,0.818182,6.966580636033274,6.966580636033274,0.0,0.0,0.666667,0.0,0.0,2.70805020110221,7.824445930877619,7.271967169050992,5.096294488966224,0.833333,12,2
3131,7.956250656491134,1.0,6.054063688864502,6.054063688864502,0.0,0.0,0.416667,0.0,0.0,1.9459101490553132,8.006700845440367,6.588673071288566,6.726995923316333,0.0,12,2
3133,5.488170973599374,0.181818,4.0943445622221,4.0943445622221,0.0,5.28779335287034,0.083333,0.0,0.6931471805599453,1.0986122886681098,8.517393171418904,8.54413332346591,5.66813824678134,0.0,12,2
3148,7.537584658622316,1.0,4.168523960396352,4.168523960396352,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.601402334583733,5.951355678461351,6.499675663025025,0.0,12,2
3154,7.354808920384629,1.0,5.8722304591842835,5.8722304591842835,0.0,0.0,0.916667,0.0,0.0,2.833213344056216,8.699681400989514,7.998653432403598,5.975800214546202,0.0,12,2
3162,6.677090044348892,1.0,1.7900914121273581,1.7900914121273581,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.824445930877619,7.028226637414106,5.4144436394194635,0.083333,12,2
3168,0.5211356918861465,0.181818,2.928523523860541,2.928523523860541,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.313886831633462,2.986944927671563,2.4046355063027685,0.0,12,2
3169,7.1926105086761725,1.0,4.948759890378168,4.948759890378168,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.3783837129967145,5.7913693793313294,6.294057443013745,0.0,12,2
3175,1.3341757262325522,0.272727,5.147029252334255,5.147029252334255,0.0,0.0,0.583333,0.0,0.0,2.0794415416798357,8.294299608857235,5.4310637004696005,3.6443411093858846,0.0,12,2
3177,7.671829367973289,0.909091,6.154497094681408,6.154497094681408,0.0,0.0,0.818182,0.0,0.0,2.3978952727983707,9.04793908261736,6.9343154704633445,6.171507894084906,0.0,11,2
3188,3.145996439231354,1.0,5.469240878389622,5.469240878389622,0.0,0.0,0.833333,0.0,0.0,2.3978952727983707,8.294299608857235,5.558591024142141,5.040072852742138,0.545455,12,2
3194,7.475767422093113,1.0,7.711683258885441,7.711683258885441,0.0,0.0,0.083333,0.0,0.0,1.0986122886681098,9.472781556562168,7.7007732702053895,6.007726000076102,0.0,12,2
3208,1.5944515761655373,0.454545,2.9338568698359038,2.9338568698359038,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,7.824445930877619,6.477808259584523,4.451523125989742,0.5,12,2
3209,4.192799760962623,0.454545,5.860786223465865,5.860786223465865,0.0,0.0,0.083333,0.0,0.0,0.6931471805599453,8.987321812850125,5.914500440467155,4.58736294398589,0.0,12,2
3213,7.034081281141459,1.0,3.5787855313168624,3.5787855313168624,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,7.0909098220799835,5.7376684867667,5.634947101480026,0.0,12,2
3214,6.961738306392419,1.0,4.9684234452869465,4.9684234452869465,0.0,0.0,0.166667,0.0,0.0,1.0986122886681098,7.0909098220799835,6.247592935777,5.771282811533976,0.0,12,2
3224,4.832796387197912,0.636364,7.423663962085254,7.423663962085254,0.0,0.0,0.583333,0.0,0.0,4.110873864173311,7.496097345175956,7.782398050737013,4.978580642746259,1.0,12,2
3226,5.527418094597711,1.0,6.2179425330110645,6.2179425330110645,0.0,0.0,0.166667,0.0,0.0,1.3862943611198906,9.392745258631441,6.381299623522428,5.2913712883054345,0.166667,12,2
3229,7.578616127884214,1.0,6.924946656794714,6.924946656794714,0.0,0.0,0.333333,0.0,0.0,2.302585092994046,8.922791623969637,6.17910512860897,6.391331219847445,0.0,12,2
3236,4.057642869670685,0.727273,6.372192874983733,6.372192874983733,0.0,0.0,0.5,0.0,0.0,2.1972245773362196,9.15915233520675,6.980424715081696,4.866735107989577,0.1,12,2
3240,5.209955458001072,1.0,7.568461909049742,7.568461909049742,0.0,0.0,0.833333,0.0,0.0,3.295836866004329,9.510519035757246,7.848072466784307,5.361858624959396,0.416667,12,2
